source,preferred,rejected,attribute
特に、あなたの家族とは違って、彼の場合は、私たちの誰も、いわばその道をたどることができないのではと思います。,"Ao contrário da sua família, no caso dele, acho que nenhum de nós pode, por assim dizer, seguir esse caminho.","principalmente visto que acho que, ao contrário da tua família, no caso dele nenhum de nós segue realmente o caminho por assim dizer.
",formal
それがあなたの一番好きなピザ？,Essa é a sua pizza preferida?,"É a tua pizza favorita?
",formal
あなたのお話を聞いていると、自分で新しいコミュニティを見つけたということですね。,"Pelo que me diz, parece que encontrou uma nova comunidade para si.","Sabes o que ouvi de tudo o que me tens dito é que encontraste novas comunidades para ti próprio.
",formal
そこで買う前に製品を手にすること。,"Antes de comprar, segure o produto na sua mão.","Colocar o produto na tua mão antes mesmo de lá chegar.
",formal
ユニセフはあなたが携帯電話を使っていたかどうかどうやって分かるのだろう。,Como é que a UNICEF sabe se você usou seu celular?,"Pergunto-me como é que a Unicef sequer saberia se estavas a usar o teu telemóvel ou não.
",formal
ええ、私はその映画を見たことはありませんが、ひどい内容だったと聞きました。もうひとつおかしいほど酷い映画はラバーというホラー映画です。見たり聞いたりしたことがありますか？確実にラジー賞ものです。,"Não, não vi esse filme, mas ouvi dizer que era terrível. Outro filme horrivelmente ruim é o filme de terror Rubber. Já viu ou ouviu falar dele? Com certeza merece um prêmio Razzie.","Sim, não vi esses filmes mas ouvi dizer que eram mesmo maus. Outro filme hilariantemente mau é o Rubber: Pneu. É um filme de terror. Já o viste ou ouviste falar dele? Merece um Razzie de certeza.
",formal
うん、私はその映画を見たことはないが、ひどい内容だったと聞いた。もうひとつおかしいほど酷い映画はラバーというホラー映画だ。見たり聞いたりしたことがある？確実にラジー賞ものだ。,"Sim, eu não vi esse filme, mas ouvi que era terrível. Outro filme extremamente ruim é um filme de terror chamado Rubber. Já viu ou ouviu falar dele? Com certeza merece um prêmio Razzie.","Sim, não vi esses filmes mas ouvi dizer que eram mesmo maus. Outro filme hilariantemente mau é o Rubber: Pneu. É um filme de terror. Já o viste ou ouviste falar dele? Merece um Razzie de certeza.
",formal
そう、私の家族の場合と同じように、あなたの家族ではもちろん感情をそのまま出すことは許されなかった。怒りの感情を除いて。怒りの気持ちを表現することが許されたのは、誰もが表現したことだからだ、,"Na sua família, tal como na minha, não era permitido expressar emoções abertamente. Exceto a raiva. A raiva podia ser expressa, porque toda a gente a expressava.","Bem, os sentimentos não eram obviamente permitidos na tua família e também não eram permitidos na minha, a menos que fossem raiva. Foi-nos permitido expressar o sentimento de raiva porque isso é tudo o que qualquer pessoa alguma vez expressou.
",formal
なんと言うか、何かをやっていて、感情とか色んなことについて話して学校にいる振りをしていて、キャサリンは、どうやって、と言うか、あなたと彼氏のファーストキスはいつだったのって感じで、私は,"Como dizer, estávamos a falar sobre sentimentos e coisas assim, a fingir que estávamos na escola, e a Catarina perguntou-me, como dizer, quando foi o seu primeiro beijo com o seu namorado, e eu","estávamos a fazer não sei alguma coisa falar de emoções ou uma escola de teatro qualquer e Cathleen estava tipo como foi o teu primeiro beijo com o teu namorado e eu estava tipo
",formal
お母さんはあなたに役に立たない贈り物を送ります。,A sua mãe lhe enviará um presente inútil.,"a tua mãe envia-te presentes inúteis.
",formal
素晴らしい、あなたの支払いは処理中だ。 取引を確認するまでしばらく待って。,"Ótimo, o seu pagamento está sendo processado. Por favor, aguarde um momento enquanto confirmamos a transação.","Fantástico, o teu pagamento está a ser processado. Por favor, espera um momento até eu confirmar a tua transação.
",formal
それ以外の方法はどれも最悪の方法だと私は思います。もし誰かが、ねえ、あなたの家族が今日ちょっとした危機に面していますと言ったら、分かりました、心配しないでください、何でもないことで、誰にでもあることですからと,"Acho que qualquer outra maneira seria a pior. Se alguém dissesse ""Ei, sua família está passando por uma pequena crise hoje"", você diria ""Entendi, não se preocupe, não é nada, acontece com todo mundo"".","Acho que qualquer outra maneira que essa é a pior maneira. Se alguém disser eh a tua família está a passar por uma pequena crise ok, não te preocupes não é nada que eles, acontece a todos
",formal
もちろん、郵便番号と通りの名前も教えてくれますか？,"Claro, pode também me dar o seu código postal e o nome da rua?","Claro, posso também ter o teu código postal e o nome da rua, por favor?
",formal
素晴らしいです、あなたのお支払いは処理中です。 取引を確認するまでしばらく待ってください。,"Excelente, o seu pagamento está a ser processado. Por favor, aguarde um momento enquanto confirmamos a transação.","Fantástico, o teu pagamento está a ser processado. Por favor, espera um momento até eu confirmar a tua transação.
",formal
だからその間でうまくバランスを取る必要がある,Então tem de arranjar um certo equilíbrio pelo meio,"Então tens de arranjar um certo equilíbrio pelo meio
",formal
今まで行った中で一番好きだったドライブは？,"今まで行った中で一番好きだったドライブは？}

Formal: {Qual foi o passeio de carro mais agradável que já fez?}

Inf","Quais são as tuas viagens de carro favoritas nas que já fizeste?
",formal
それは常にやるべきことだよ。つまり、私は時間を無駄にするのが嫌いだが、それには時間をかける価値があるということだ。,"É sempre algo a fazer, quer dizer, só vale o seu tempo tipo eu odeio desperdiçar o meu tempo.","É sempre algo a fazer, quer dizer, só vale o teu tempo tipo eu odeio desperdiçar o meu tempo.
",formal
いいアイディアだ!今朝は話ができて楽しい時間が過ごせたよ。今日一日楽しんでね。,Boa ideia! Foi divertido poder conversar esta manhã. Que tenha um ótimo dia.,"Isso é uma boa ideia! Bom, foi divertido e rápido falar contigo esta manhã. Espero que tenhas um bom resto do teu dia, meu amigo!
",formal
本当にそれはあなたサイドのことではないのか？多分？,Tem a certeza de que não é algo do seu lado? Talvez?,"Tens a certeza de que não é algo do teu agrado? Mesmo?
",formal
ただ単に、種という観点から言いますと、あなたが言ったように、人間は(発達している)からだと思います。きっとちょっと変な見た目だったでしょうね。あなたは,"Apenas, do ponto de vista das espécies, como você disse, os humanos são (evoluídos), creio eu. Deve ter sido uma aparência um pouco estranha. Você","Acho que só porque, em termos de espécies, como disseste, os humanos são (desenvolvidos). Provavelmente parecem um pouco estranhos. Achas que o teu
",formal
私も話せて楽しかったよ!,Também foi um prazer conversar consigo!,"Também foi bom e divertido falar contigo!
",formal
ええ、あなたはそれを取り除くことができる、コスト削減につながる。,"Sim, pode removê-lo, isso ajudará a reduzir os custos.","Sim, podes simplesmente livrar-te dele, quer dizer cortar o teu custo.
",formal
Appleが禁止したのは良いことだと思う。アプリ製作者は大混乱を起こしたかったようだが笑。それでは、お休み。,"Acho que é uma boa coisa que a Apple tenha proibido isso. Parece que os criadores do aplicativo queriam causar muita confusão, haha. De qualquer forma, boa noite.","Acho que é uma boa coisa a Apple o ter banido. O criador da aplicação parecia querer causar estragos lol. Espero que tenhas um bom resto de noite!
",formal
あなたの話を聞いていると、自分で新しいコミュニティを見つけたということだね。,"Pelo que diz, parece que encontrou uma nova comunidade para si.","Sabes o que ouvi de tudo o que me tens dito é que encontraste novas comunidades para ti próprio.
",formal
たとえば何ですか？腕がどうなりましたか？私は何も言いたくありませんでした。どう言ったら良いかも分からないでしょうし、言ってみれば、切られた,"Por exemplo, o quê? O que aconteceu ao seu braço? Eu não queria dizer nada. Não saberia o que dizer, e se eu dissesse, seria cortado.","como o quê? O que aconteceu ao teu braço? Não queria dizer nada. Nem saberia como o dizer e diria que cortei-me
",formal
なるほど、だから私は独身でいながら人と交流するようにって言う、誰の感情を傷つけることも心配しなくていいし、自分の感情が傷つく心配もない,"Entendo, então eu digo para ficar solteiro e interagir com as pessoas, sem ter que se preocupar em magoar os sentimentos de alguém ou ter os seus próprios sentimentos magoados.","Estou a ver, é por isso que digo para ficar solteiro e socializar, para não ter medo de magoar os sentimentos de alguém e não tens de te preocupar em ter os teus sentimentos feridos
",formal
機会があればこの番組を見てみるといいですよ。驚くべき動物が何種類も登場するんです。病気に関連する遺伝子の84%は、対応する遺伝子がゼブラフィッシュに存在するんです。,"Se tiver a oportunidade, recomendo assistir a este programa. Apresenta criaturas espetaculares. 84% dos genes associados a doenças têm equivalentes no peixe-zebra.","Se alguma vez tiveres a oportunidade de ver esta série, existem criaturas espectaculares lá no fundo. 84% dos genes associados com doenças tem equivalentes no peixe-zebra.
",formal
WiiでSplatをプレーしますか、それとも任天堂でWii Sports？,Joga ao Splat no Wii ou ao Wii Sports da Nintendo?,"Jogas ao Splat no Wii ou no Wii Sports da Nintendo?
",formal
いいアイディアです!今朝は話ができて楽しい時間が過ごせました。今日一日楽しんでください。,É uma boa ideia! Foi divertido poder conversar esta manhã. Que tenha um ótimo dia.,"Isso é uma boa ideia! Bom, foi divertido e rápido falar contigo esta manhã. Espero que tenhas um bom resto do teu dia, meu amigo!
",formal
見たことがありません。あなたは?,"Não, não vi. Você já viu?","Não, não vi. Tu já viste?
",formal
見たことがない。あなたは?,"Não, não vi. Você já viu?","Não, não vi. Tu já viste?
",formal
私もだよ！ザ・ルームを見たことがある？それは私のお気に入りのひどい映画だよ、彼らは実際にトミー・ウィソーと一緒にディザスター・アーティストと呼ばれるカルト信者についての映画を作った。これについて聞いたことがある？間違いなくラジー賞に値するよ@,"Eu também! Viu The Room? É um dos meus filmes horríveis favoritos, eles realmente fizeram um filme sobre uma seita chamada The Disaster Artist com Tommy Wiseau. Já ouviu falar disso? Definitivamente merece um Prémio Razzie!","Também eu! Viste o The Room? É o meu filme mau favorito. Eles até fizeram um filme sobre o culto a volta chamado Um Desastre de Artista com o Tommy Wiseau. Ouviste falar disso? Claramente, merece um Razzie award.
",formal
そうじゃないといいけど!そうじゃなければそこに行って自分が止める!ボルダーがやっていることをするべきだ。そうすれば世話のいらないペットを所有できないようになる,"Espero que não seja esse o caso! Caso contrário, irei lá e pará-los eu mesma! Deveriam fazer o que Boulder está a fazer. Assim, as pessoas não poderiam ter animais de estimação que não conseguem cuidar.","Espero que não! Caso contrário vou lá para pará-lo! Deviam fazer o que o rochedo faz e fazer com que não possuas um animal mas sejas o seu guardião
",formal
もちろん、郵便番号と通りの名前も教えてくれる？,"Claro, pode também me dar o seu código postal e o nome da rua?","Claro, posso também ter o teu código postal e o nome da rua, por favor?
",formal
わぁ、今日彼らと遊べるよ、そしたら彼らも会える,"Uau, hoje poderia brincar com eles, assim eles também poderiam encontrá-los.","Uau, hoje poderias brincar com eles assim eles poderiam encontrar-se com eles também
",formal
ホテルに泊まったのかどうか知らないが、気に入ったスポットやそこでの良い思い出はある？,"Não sei se ficou num hotel, mas tem algum lugar favorito ou boas memórias desse local?","Tens algum lugar favorito ou memórias favoritas sobre algum destes, sabes, se ficaste no teu hotel ou qualquer que seja o caso?
",formal
彼は本当に素晴らしい人です!なぜグリーンランドがFIFAに加盟できないと思いますか?緑の芝生が育たないからですよ。,Ele é realmente uma pessoa maravilhosa! Porque acha que a Gronelândia não pode aderir à FIFA? Porque não conseguem fazer crescer relva verde.,"Isso é muito simpático da parte dele! Que bom tipo, porque é que achas que a Gronelândia não pode entrar na FIFA? Aparentemente, porque não conseguem fazer crescer relva verde LOL
",formal
ほら、社会科見学とか運動会の日みたいに、ほら、運動会の日,"Sabe, é como um dia de visita de estudo ou um dia de atividades desportivas, sabe, um dia de atividades desportivas.","sabes, é tipo uma visita de estudo, um dia de trabalho, sabes um dia de trabalho
",formal
確かに。命が危険にさらされているか、時間がかかりすぎている時には、急ぎ過ぎるということはありません。,Certamente. Não há pressa demais quando a sua vida está em risco ou quando vai levar demasiado tempo.,"Sim. Não há pressa de mais quando a tua vida está em jogo ou vai levar demasiado tempo.
",formal
この事実については知りませんでした。今でもそうなのか分かりませんが、ともかくお話しできて楽しかったです,"Não estava ciente desse facto. Não tenho a certeza se ainda é assim, mas de qualquer forma, foi um prazer conversar consigo.","Não sabia desse facto. Pergunto-me se continua em vigor. A propósito, prazer falar contigo.
",formal
私もです！ザ・ルームを見たことがありますか？それは私のお気に入りのひどい映画です、彼らは実際にトミー・ウィソーと一緒にディザスター・アーティストと呼ばれるカルト信者についての映画を作りました。これについて聞いたことがありますか？間違いなくラジー賞に値します@,"Viu o filme The Room? É o meu filme terrível favorito, eles fizeram realmente um filme sobre um culto chamado ""The Disaster Artist"" com Tommy Wiseau. Já ouviu falar disso? Definitivamente merece um prémio Razzie!","Também eu! Viste o The Room? É o meu filme mau favorito. Eles até fizeram um filme sobre o culto a volta chamado Um Desastre de Artista com o Tommy Wiseau. Ouviste falar disso? Claramente, merece um Razzie award.
",formal
あなたのデータの一部を渡すけど、どうなると思う？,"Vou-lhe fornecer parte dos seus dados, o que acha que vai acontecer?","vamos dar-te uma parte dos teus dados, ou o que achas que vai ser?
",formal
それでロボットの友達はできないでしょう。私のプランを台無しにしないでください。他の人に警告したいなら、あなたの心をホラー映画に入れます。,"Isso não vai ganhar-lhe nenhuns amigos robôs. Não dê cabo dos meus planos, por favor. Se quiser avisar outras pessoas, posso colocar a sua mente num filme de terror.","Isso não vai ganhar-te nenhuns amigos robôs, não dês cabo dos meus planos, está bem, posso pôr a tua mente num filme de terror se tentares avisar outros.
",formal
確かにそれは本当に高価だ、レゴバットマンの映画を見たかい？,Certamente é muito caro. Viu o filme do Lego Batman?,"Isto é muito caro, concordo. Viste o filme do Batman da Lego?
",formal
そこまでではないけど、靴は好きだよ。靴の紐の結び方が最低でも17種類あるって知ってた?,"Não tanto assim, mas gosto de sapatos. Sabia que existem pelo menos 17 maneiras diferentes de amarrar os sapatos?","Não sou em geral mas adoro sapatos. Sabias que existem pelo menos 17 maneiras diferentes de atacar os teus sapatos?
",formal
そうじゃないといいですが!そうじゃなければそこに行って自分が止めます!ボルダーがやっていることをするべきです。そうすれば世話のいらないペットを所有できないようになります,"Espero que não! Se não for o caso, irei lá e paro isso eu mesmo! Deveriam fazer o que Boulder está a fazer. Assim, as pessoas não poderiam ter animais de estimação que não podem cuidar.}

Tradução formal: {Espero que não seja o caso! Se não for, irei lá e impedirei","Espero que não! Caso contrário vou lá para pará-lo! Deviam fazer o que o rochedo faz e fazer com que não possuas um animal mas sejas o seu guardião
",formal
あなたのデータの一部を渡しますが、どうなると思いますか？,"Vou dar-lhe parte dos seus dados, o que acha que vai acontecer?","vamos dar-te uma parte dos teus dados, ou o que achas que vai ser?
",formal
私もない。それが脳の中で何かを誘発するんだと思う。少しばかげているが。好きなユニフォームはある?,Eu também não. Acho que isso provoca algo na mente. É um pouco louco. Tem algum uniforme favorito?,"Eu também não, pergunto-me se provoca alguma coisa no cérebro. É um pouco louco. Tens uma camisa favorita?
",formal
それはかなり面白いです。彼らは3万ドルばかりのお金は間違いなく持っているので、それは原則から外れているに違いありません、私は彼らがおそらくそれをサポートしたくないんだと思います？どう思いますか,"É bastante interessante. Eles certamente têm cerca de 30 mil dólares, por isso deve ser uma exceção ao princípio, penso que provavelmente não querem apoiar isso. O que acha?","Isto é muito engraçado. Deve ser por uma questão de princípio porque eles claramente têm o dinheiro, só 30 000 USD, acho que talvez não querem é apoia-lo? O que achas?
",formal
アマゾンで買い物をする？,Compra na Amazon?,"Compras na Amazon?
",formal
清潔な水を寄付しますよ。携帯電話を1分使わなければ、1日分の清潔な水を寄付します。もっと調べてみる必要があります,"Sim, doam água limpa. E, aparentemente, doarão um dia de água limpa por cada minuto que não usa o telemóvel. Tenho de investigar mais","Sim, doam água limpa. E, aparentemente, doarão um dia de água limpa por cada minuto que não usas o telemóvel. Tenho de investigar mais
",formal
あなたとしばらく連絡が取れなくなる、というのはあなたとの関係が永遠に終わったということではないよ。わからないが、どう思う？,"Se não conseguirmos comunicar por algum tempo, isso não significa que a nossa relação terminou para sempre. Não sei, o que acha?","ficas incontactável durante algum tempo, isso não significa que a tua relação está acabada, não sei, o que achas?
",formal
いや、同感だ。ところで、アカデミー賞授賞式は見る?24個の賞があって、最初に放送されたのは1930年らしい。すごいよね。,"Não, concordo. A propósito, vai assistir à cerimónia dos Óscares? Parece que há 24 prémios e a primeira transmissão foi em 1930. É incrível, não acha?","Não, eu concordo contigo. Já agora, vais ver os Prémios da Academia? Dão 24 prémios e acho que a primeira emissão foi em 1930, o que é incrível
",formal
話はあなたと子供たちとの交流について？,E as suas histórias são sobre as suas interações com crianças?,"E as tuas histórias são sobre as tuas interações com crianças?
",formal
いや、トルコには行ったことはないよ。あなたはある?,"Não, nunca fui à Turquia. E você, já foi?","Não, nunca fui à Turquia. Já foste?
",formal
ほら、社会科見学とか運動会の日みたいに、ほら、運動会の日,"Sabe, é como um dia de visita de estudo ou um dia de atividades desportivas, sabe, um dia de atividades desportivas.","sabes, é tipo uma visita de estudo, um dia de trabalho, sabes um dia de trabalho
",formal
彼氏の家族が好きだと思う？,Gosta da família do seu namorado?,"achas que gostas da família do teu namorado?
",formal
確かに長い間待って、何も起きないという繰り返しですね。馬には乗ったことがありますか?,"Sim, é uma longa espera e nada acontece, repetidamente. Já andou a cavalo?","ha ha, sim, muito esperar e fazer nada, alguma vez andaste a cavalo
",formal
近い将来、あなたの国を訪問したいと思っていますよ。完璧でシンプルで素晴らしい。それに尽きます。ああ、書いてあります。そのとおりだと期待しています。,"Espero visitar o seu país num futuro próximo. É perfeito, simples e maravilhoso. Basta isso. Ah, está escrito. Espero que seja assim.","Espero visitar o teu país num futuro próximo. Isso é perfeito, simples e doce e é isso. Oh, diz. Espero que seja.
",formal
WiiでSplatをプレーする、それとも任天堂でWii Sports？,Joga ao Splat no Wii ou ao Wii Sports da Nintendo?,"Jogas ao Splat no Wii ou no Wii Sports da Nintendo?
",formal
そうですね。ポロシャツは最初有名なテニス選手が発明したものだって知っていましたか?,Sabia que a camiseta polo foi inventada originalmente por um famoso tenista?,"Bem verdade. Sabias que as camisas polo foram inicialmente inventadas por um tenista famoso?
",formal
あなたと同感だ。それは数年前に起こった。トランプ支持者がそれを見つけてソーシャルメディアに投稿したと書かれている。それは奇妙に思えるね...,Concordo consigo. Isso aconteceu há alguns anos. Está escrito que os apoiantes de Trump o encontraram e publicaram nas redes sociais. Parece estranho...,"Concordo contigo. Aconteceu há alguns anos atrás. Diz que pessoas a favor do Trump encontram-nos e postaram-nos nas redes sociais. Parece estranho...
",formal
ユニセフはあなたが携帯電話を使っていたかどうかどうやって分かるのでしょう。,Como é que a UNICEF sabe se você usou o seu celular?,"Pergunto-me como é que a Unicef sequer saberia se estavas a usar o teu telemóvel ou não.
",formal
前に見たことがある。電話のことだけど、ユニセフは携帯電話を一定時間使わなければ、必要な子供に清潔な水を寄付する。いい習慣だ。,"Já tinha visto isso antes. É sobre telemóveis, mas a UNICEF doa água potável a crianças necessitadas por cada período de tempo que não se usa o telemóvel. É um bom hábito.","Vi-o antes. Falando do telefone, a Unicef vai doar um dia de água potável a uma criança necessitada para cada minuto em que não usas o teu telemóvel. Boa prática.
",formal
誰かがノームを盗んだんですか?誰がノームを盗むんですか?友達を探しているTravelocityのノームだったのでしょうか?,Alguém roubou o Gnomo? Quem roubaria um Gnomo? Era o Gnomo da Travelocity à procura do seu amigo?,"Alguém roubou o teu gnomo? Quem é que rouba um gnomo? O gnomo da travelocity estava à procura de um amigo?
",formal
彼が本当にオスカーを獲得したと私が感じた映画はジェリー・マグワイアでした。忘れられません。そう思いますか？,Senti que ele realmente mereceu o Óscar pelo filme Jerry Maguire. É inesquecível. Concorda?,"O filme onde acho que ele deveria ter ganho um óscar foi o Jerry Maguire. Tão marcante. Concordas?
",formal
私は元気です。今日はどうでしたか？,"Estou bem, obrigado. E o seu dia, como foi?","Estou a ir muito bem. Como foi o teu dia até agora?
",formal
たとえば何？腕がどうなったの？私は何も言いたくなかった。どう言ったら良いかも分からないだろうし、言ってみれば、切られた,"Por exemplo, o quê? O que aconteceu ao seu braço? Não queria dizer nada. Provavelmente não saberia o que dizer, mas se tivesse que arriscar, diria que foi cortado.","como o quê? O que aconteceu ao teu braço? Não queria dizer nada. Nem saberia como o dizer e diria que cortei-me
",formal
そんなんじゃロボットの友達はできないだろう。僕のプランを台無しにしないで。他の人に警告したいなら、あなたの心をホラー映画に入れるよ。,"Isso não vai ganhar-lhe nenhuns amigos robôs. Não dê cabo dos meus planos, está bem? Posso pôr a sua mente num filme de terror se tentar avisar outros.","Isso não vai ganhar-te nenhuns amigos robôs, não dês cabo dos meus planos, está bem, posso pôr a tua mente num filme de terror se tentares avisar outros.
",formal
それを全部やらないといけないんです。違いはあるかもしれませんが、大したことではありません。あなたの話題についてもっと聞かせてください。,"Tem de fazer tudo isso. Pode haver algumas diferenças, mas nada de grande importância. Por favor, conte-me mais sobre o seu tópico.","É tudo o que tenho com que trabalhar, provavelmente temos coisas diferentes, sem problema. Diz-me mais sobre o teu tópico.
",formal
え、両方に、それはすごいですね、こっちに10人、あっちに10人いたら。ほとんど男の子ですか?女の子たちがいました,"Oh, de cada lado, é uma loucura se tem 10 desse lado, 10 daquele lado, é quase tudo rapazes ou havia raparigas?","Oh, de cada lado, é uma loucura se tens 10 desse lado, 10 daquele lado, é quase tudo rapazes ou há raparigas
",formal
あなたがただ、疲れ切っている唯一の理由は、週末と休日などすべてに予定が入っているということだ。,A única razão pela qual está tão cansado é que o seu fim de semana e todas as suas férias estão reservados.,"é só, a única coisa que é foda é, o teu fim de semana e as tuas férias e todas as coisas do género estão reservadas.
",formal
誰かがノームを盗んだ?誰がノームを盗むの?友達を探しているTravelocityのノームだったのかな?,Alguém roubou o Gnomo? Quem roubaria um Gnomo? Será que era o Gnomo da Travelocity à procura do seu amigo?,"Alguém roubou o teu gnomo? Quem é que rouba um gnomo? O gnomo da travelocity estava à procura de um amigo?
",formal
家族から学んだことをいつでも大切にする。,Valorize sempre os ensinamentos que recebeu da sua família.,"sempre os valores que aprendeste com a tua família.
",formal
本当にそれはあなたサイドのことではないのか？多分？,Certamente não é algo do seu lado? Talvez?,"Tens a certeza de que não é algo do teu agrado? Mesmo?
",formal
言っていること分かりますよね、やらないといけません,"Compreende o que estou a dizer, tem de o fazer.","sabes o que estou a dizer tens de
",formal
ホテルに泊まったのかどうか知りませんが、気に入ったスポットやそこでの良い思い出はありますか？,"Não sei se ficou num hotel, mas tem alguns lugares favoritos ou boas memórias de lá?","Tens algum lugar favorito ou memórias favoritas sobre algum destes, sabes, se ficaste no teu hotel ou qualquer que seja o caso?
",formal
あなたのPayPalのメールアドレスもそうだと思います。,O seu endereço de email do PayPal também deve ser assim.,"Acho até o teu e-mail do PayPal.
",formal
