source,preferred,rejected,attribute
I wonder how Unicef would even know if you were using your cell phone or not,"Ich frage mich, wie UNICEF überhaupt wissen würde, ob Sie Ihr Mobiltelefon benutzen oder nicht.","Ich frage mich, wie UNICEF überhaupt wissen würde, ob du dein Handy benutzt oder nicht.
",formal
"(Well, I remember) I have a question for you. Did you have multiple, the best way to explain is to explain how my town works","(Nun, ich erinnere mich,) dass ich eine Frage an Sie habe. Hatten Sie mehrere? Das Beste ist es, zu erklären, wie meine Stadt funktioniert.","(Nun, ich erinnere mich,) dass ich eine Frage an dich habe. Hattest du mehrere? Das Beste ist es, zu erklären, wie meine Stadt funktioniert.
",formal
"thing to try and bring the price down. Because for Airbnb I don't see too many coupons, like they don't give you your money if I go","Eine Möglichkeit, den Preis zu senken, wäre es. Denn für Airbnb sehe ich nicht allzu viele Gutscheine, sie geben Ihnen also kein Geld zurück, wenn ich gehe.","Ding zum Ausprobieren und den Preis herunterzubringen. Weil für Airbnb sehe ich nicht allzu viele Coupons, also sie geben dir nicht dein Geld, wenn ich
",formal
"Yes, that is very cool. maybe your dogs could be donors. i hope that the dogs at the drives get lots of treats.","Ja, das ist sehr cool. Vielleicht könnten Ihre Hunde Spender sein. Ich hoffe, dass die Hunde bei den Spendenaktionen viele Leckerlies bekommen.","Ja, das ist sehr cool. Vielleicht könnten deine Hunde Spender sein. Ich hoffe, dass der Hund bei den Fahrten jede Menge Leckerlis bekommt.
",formal
"taking them to park and let them run around and get tired, you know what I am saying so they go to sleep","Sie zu einem Park mitnehmen und sie herumlaufen und müde werden lassen, wissen Sie, was ich meine, damit sie einschlafen können.","Sie in den Park mitnehmen und sie herumlaufen und müde werden lassen, weißt du, was ich meine, sodass sie müde werden.
",formal
Is her name Anne Jones ? If yes you could put a generator on your books and sell the electricity. Do you enjoy reading ?,"Ist ihr Name Anne Jones? Wenn ja, könnten Sie einen Generator für Ihre Bücher anschaffen und den Strom verkaufen. Genießen Sie das Lesen?","Ist ihr Name Anne Jones? Falls ja, könntest du einen Generator auf deine Bücher tun und den Strom verkaufen. Macht es dir Spaß zu lesen?
",formal
"Good but because of cancellation let's see, you got it? you know, wait I'm looking for it, What's the can? where? Why ain't cancel your flight yet? Can I cancel my ticket if I bought it from a local?","Gut, aber wegen der Stornierung lasst uns sehen, haben Sie es verstanden? Sie wissen schon, warten Sie, ich suche danach. Was ist die Dose? Wo? Warum haben Sie Ihren Flug noch nicht storniert? Kann ich mein Ticket stornieren, wenn ich es von einem Ortsansässigen gekauft habe?","Gut, aber wegen der Stornierung, lass uns schauen, hast du es? Weißt du, warte , ich suche danach. Was ist die Storn…? Wo? Warum hast du deinen Flug noch nicht storniert? Kann ich mein Ticket stornieren, wenn ich es vor Ort gekauft habe?
",formal
"What can't dogs do! I know they aren't color blind like we were taught when young. It was so nice chatting with you, tell yuki hi!","Was können Hunde nicht alles! Ich weiß, dass sie nicht farbenblind sind, wie man uns als Kind beigebracht hat. Es war so nett, mit Ihnen zu plaudern, grüßen Sie Yuki von mir!","Was können Hunde nicht! Ich weiß, dass sie nicht farbenblind sind, so wie uns das in unserer Jugend beigebracht wurde. Es hat so viel Spaß gemacht, mit dir zu chatten, grüß Yuki!
",formal
"I mean what such an incredible buy there, you know, chocolate-covered almonds with I don't know.","Ich meine, was für ein unglaublicher Kauf das war, wissen Sie, Schokoladen-überzogene Mandeln mit, ich weiß nicht.","Ich meine, was für ein unglaublicher Kauf dort, weißt du, schokoladenumhüllte Mandeln mit, ich weiß nicht.
",formal
LOL That's funny! Google prefers dogs over cats! The wrote in their code of conduct that they are a dog company. It's been fun chatting with you!,"Haha, das ist lustig! Google bevorzugt Hunde vor Katzen! Sie haben in ihren Verhaltenskodex geschrieben, dass sie ein Hundeunternehmen sind. Es war nett, mit Ihnen zu plaudern!","LOL. Das ist lustig! Google mag Hunde lieber als Katzen! Sie haben in ihrem Verhaltenskodex geschrieben, dass sie ein hundefreundliches Unternehmen sind. Es hat Spaß gemacht, mit dir zu chatten!
",formal
"Do you know what I mean? I dunno if that really answers your question, but that's sort of an eye-opening experience for me.","Verstehen Sie, was ich meine? Ich weiß nicht, ob das wirklich Ihre Frage beantwortet, aber das war so eine Art augenöffnende Erfahrung für mich.","Weißt du, was ich meine? Ich weiß nicht, ob das wirklich deine Frage beantwortet, aber das ist irgendwie eine augenöffnende Erfahrung für mich.
",formal
"Yeah I do, I used to play a lot of Nintendo growing up. How about yourself?","Ja, ich spiele auch gerne Videospiele. Früher habe ich als Kind viel Nintendo gespielt. Wie ist es bei Ihnen?","Ja, das tue ich, als ich jünger war, habe ich viel Nintendo gespielt. Wie stehts mit dir?
",formal
"it's more important than work, it's more important than having a job and a career, cause your career got to end, your family don't end. Your family keep going, your bloodline will keep going","Es ist wichtiger als die Arbeit, es ist wichtiger als einen Job und eine Karriere zu haben, denn Ihre Karriere muss einmal enden, Ihre Familie endet nicht. Ihre Familie geht weiter, Ihre Blutlinie wird weitergehen.","Es ist wichtiger als Arbeit, es ist wichtiger als einen Job und eine Karriere zu haben, weil deine Karriere wird zu Ende gehen, deine Familie wird nicht zu Ende gehen. Deine Familie wird weitergehen, deine Blutlinie wird weitergehen.
",formal
so how many aunts and uncles you have got,Wie viele Tanten und Onkel haben Sie denn?,"Also, wie viele Tanten und Onkels hast du
",formal
"but their prices are just so great, and then they have so many things that you have just sort of try","Aber ihre Preise sind einfach so gut, und dann haben sie so viele Dinge, die Sie einfach mal ausprobieren müssen.","Aber ihre Preise sind einfach so großartig, und dann haben sie so viele Dinge, die du einfach irgendwie ausprobieren musst.
",formal
Do you have other favorite movies from this year or from your life?,Haben Sie andere Lieblingsfilme aus diesem Jahr oder aus Ihrem Leben?,"Hast du andere Lieblingsfilme von diesem Jahr oder in deinem Leben?
",formal
What do you like to do for entertainment to hold your attention and interests?,"Was machen Sie gerne zur Unterhaltung, um Ihre Aufmerksamkeit und Interessen zu fesseln?","Was tust du gern zur Unterhaltung, um deine Aufmerksamkeit und Interessen aufrechtzuerhalten?
",formal
to find vegan options in your neighborhood now?,Möchten Sie jetzt vegane Optionen in Ihrer Nachbarschaft finden?,"jetzt vegane Optionen in deiner Nachbarschaft zu finden?
",formal
I know what you mean. It is the only object known to have life and we need to know why that is.,"Ich verstehe, was Sie meinen. Es ist der einzige Gegenstand, von dem bekannt ist, dass er lebt, und wir müssen herausfinden, warum das so ist.","Ich weiß, was du meinst. Es ist das einzige Objekt, das nachweislich lebt, und wir müssen wissen, warum das so ist.
",formal
I would probably be more in shape if I lived there. Wonder if anyone who lives there participates on the website for people to crash on your couch while they are traveling.,"Ich wäre wahrscheinlich fitter, wenn ich dort leben würde. Ich frage mich, ob jemand, der dort wohnt, auf der Website mitmacht, auf der Reisende auf Ihrer Couch übernachten können.","Ich wäre wohl besser in Form, wenn ich dort leben würde. Ich frage mich, ob alle, die dort leben, Mitglied bei der Website sind, wo Leute auf deiner Couch übernachten können, wenn sie reisen.
",formal
"So how do you put the value of just the family and like, if you could think back on your life like how it is","So wie bewerten Sie den Wert der Familie und, wenn Sie auf Ihr Leben zurückblicken könnten, wie ist es?","Wie schätzt du dann den Wert der Familie ein und wie, wenn du an dein Leben zurückdenken könntest, wie es ist
",formal
Where do you stay on your trip across country?,Wo übernachten Sie auf Ihrer Reise quer durchs Land?,"Wo übernachtest du während deiner Reise durch das Land?
",formal
For sure! Did you ever watch Big Hero 6?,"Sicher! Haben Sie jemals ""Big Hero 6"" gesehen?","Mit Sicherheit! Hast du schon einmal Baymax – Riesiges Robowabohu gesehen?
",formal
Why watch on your phone?,Warum auf Ihrem Handy schauen?,"Warum schaust du auf deinem Handy?
",formal
"what I'm saying. To live good, you know what I'm saying. Live with no worries. You know what I mean. Word.","Was ich sage, ist: Um gut zu leben, verstehen Sie, was ich meine? Leben Sie ohne Sorgen. Sie wissen, was ich meine. Wort.","Was ich sage. Gut leben, du weißt schon. Leben ohne Sorgen. Du weißt, was ich meine. Meine Rede.
",formal
"Wow, that is weird and sad. Speaking of which, did you hear about the tiger found in the duffel bag?","Das ist wirklich seltsam und traurig. Übrigens, haben Sie von dem Tiger gehört, der in einer Reisetasche gefunden wurde?","Wow, das ist seltsam und traurig. Apropos, hast du von dem Tiger gehört, der in einer Sporttasche gefunden wurde?
",formal
"Well, im not really an expert on such matters, anything that scares you enough. Anyway, great chat! good luck with your foxhole!","Nun, ich bin kein Experte für solche Angelegenheiten, aber alles, was Sie genug erschreckt. Auf jeden Fall, tolles Gespräch! Viel Glück mit Ihrem Fuchsloch!","Also, ich bin wirklich kein Experte in solchen Dingen, alles, was dich ausreichend erschreckt. Jedenfalls, toller Chat! Viel Glück mit deinem Schützenloch!
",formal
"Come on give me your go into our little entertainment and we're not putting money away, but that book is phenomenal, it talks about different types of insurance you should have.","Kommen Sie, geben Sie mir Ihre Zustimmung zu unserer kleinen Unterhaltung und wir legen kein Geld beiseite, aber dieses Buch ist phänomenal, es spricht über verschiedene Arten von Versicherungen, die Sie haben sollten.","Komm, gib mir dein Go in unsere kleine Unterhaltung und wir werden kein Geld weglegen, aber dieses Buch ist unglaublich, es handelt um verschiedene Versicherungsarten, die du haben solltest.
",formal
Let's talk about your favorite restaurant very interesting,"Lassen Sie uns über Ihr Lieblingsrestaurant sprechen, sehr interessant","Lass uns über dein Lieblingsrestaurant sprechen, sehr interessant
",formal
"Yeah. In Kentucky, you can't take office if you've ever participated in a duel. Maybe that's what we need more of in politics today -- duels.","Ja. In Kentucky dürfen Sie kein Amt bekleiden, wenn Sie jemals an einem Duell teilgenommen haben. Vielleicht brauchen wir in der heutigen Politik mehr davon - Duelle.","Ja, in Kentucky kannst du kein Amt antreten, wenn du einmal an einem Duell teilgenommen hast. Vielleicht ist das genau das, wovon wir in der heutigen Politik mehr brauchen – Duelle.
",formal
"you wanna go to school, they're gonna help you to school, you know what I am saying that's how family is","Wenn Sie zur Schule gehen möchten, werden sie Ihnen dabei helfen, zur Schule zu gehen, verstehen Sie, was ich meine? So ist das in einer Familie.","Willst du zur Schule gehen, werden sie dir mit der Schule helfen, weißt du, was ich meine, so ist die Familie halt.
",formal
"Yeah, when you put it that way the least of your worries is your phone getting damaged but getting hit on the head and suffering from a brain injury.","Ja, wenn Sie es so sehen, ist Ihr geringstes Problem nicht, dass Ihr Handy beschädigt wird, sondern dass Sie am Kopf getroffen werden und eine Hirnverletzung erleiden.","Ja, wenn du es so ausdrückst, ist deine geringste Sorge ein Schaden an deinem Telefon, sondern eher ein Schlag auf den Kopf und das Erleiden einer Gehirnverletzung.
",formal
Kids' movies are big money for celebrities now. What is your favorite kids' movie?,Kinderfilme sind heutzutage ein großes Geschäft für Prominente. Was ist Ihr Lieblingskinderfilm?,"Inzwischen bedeuten Kinderfilme großes Geld für Promis. Was ist dein Lieblingskinderfilm?
",formal
I used to play that too. Did you Tom Hanks brother does woody's voice in video games?,"Ich habe das früher auch gespielt. Wussten Sie, dass Tom Hanks' Bruder die Stimme von Woody in Videospielen macht?","Das habe ich früher auch gespielt. Wusstest du, dass der Bruder von Tom Hanks in Videospielen die Stimme von Woody ist?
",formal
Hi friend! What do you enjoy doing with your free time these days?,Guten Tag! Was unternehmen Sie in Ihrer freien Zeit heutzutage gerne?,"Hi Freund! Was machst du zurzeit gern in deiner Freizeit?
",formal
Blue Jeans was the way to go. Turns out not so much. What are your thoughts on the retail shops,"Blaue Jeans schienen der richtige Weg zu sein. Es hat sich herausgestellt, dass dem nicht so ist. Was denken Sie über die Einzelhandelsgeschäfte?","Blue Jeans waren damals wegweisend. Stellt sich heraus, doch nicht. Was denkst du über die Einzelhandelsläden?
",formal
"that is a real way, it is a real sure-fire way to remove yourself from reality, and that is why I hated it.","Das ist eine echte Möglichkeit, es ist ein sicherer Weg, sich von der Realität zu entfernen, und deshalb habe ich es gehasst.","das ist eine echte Möglichkeit, es ist eine echte todsichere Möglichkeit, dich selbst von der Realität zu entfernen, und deswegen habe ich es gehasst
",formal
What are your favorite movies what are your other favorite movies and/or your movies of the year?,Was sind Ihre Lieblingsfilme? Was sind Ihre anderen Lieblingsfilme und/oder Ihre Filme des Jahres?,"Was sind deine Lieblingsfilme, was sind deine anderen Lieblingsfilme und/oder deine Lieblingsfilme von diesem Jahr?
",formal
"Yeah I am the same way, I haven't been for a few years but used to go all the time. What would you say is your favorite ever?","Ja, ich bin genauso, ich war schon einige Jahre nicht mehr dort, ging aber früher die ganze Zeit hin. Was würden Sie sagen, war Ihr allergrößter Favorit?","Yes, ich bin genauso, ich war seit einigen Jahren nicht da, aber früher ging ich ständig hin. Was würdest du sagen, welches ist für dich der beste aller Zeiten?
",formal
Putting the product in your hand before you even get there.,"Das Produkt wird Ihnen in die Hand gegeben, bevor Sie überhaupt dort sind.","Das Produkt in deine Hand nehmen, bevor du dort überhaupt hinkommst.
",formal
"especially since I guess, unlike your family, in his case none of us really follow the path so to speak.","Besonders da ich vermute, dass im Gegensatz zu Ihrer Familie in seinem Fall keiner von uns wirklich dem Weg folgt, so zu sagen.","Zumal ich vermute, dass in seinem Fall, nicht wie in deiner Familie, von uns niemand sozusagen diesem Weg wirklich folgt.
",formal
"I agree, so do you like fiction?","Ich stimme zu, mögen Sie fiktionale Literatur?","Stimmt, also magst du Fiktion?
",formal
"How's it going, do you watch Horror films? The first ones were inspired by Edgar Allan Poe and Mary Shelley","Wie geht es Ihnen, schauen Sie sich Horrorfilme an? Die ersten wurden von Edgar Allan Poe und Mary Shelley inspiriert.","Wie gehts, schaust du Horrorfilme? Die ersten waren von Edgar Allen Poe und Mary Shelley inspiriert.
",formal
"That is correct! produced by Walt Disney Animated Studios and released by Walt Disney Pictures. It was so cute! They also remade Rapunzel as Tangled, have you seen that?","Das ist richtig! Es wurde von den Walt Disney Animated Studios produziert und von Walt Disney Pictures veröffentlicht. Es war so niedlich! Sie haben auch Rapunzel als Tangled neu verfilmt, haben Sie das gesehen?","Das ist richtig! Produziert von Walt Disney Animation Studios und veröffentlicht von Walt Disney Pictures. Der war so süß! Sie haben auch Rapunzel als Rapunzel – Neu verföhnt neu verfilmt, hast du den gesehen?
",formal
That means that you don't have enough space on your computer for some reason.,"Das bedeutet, dass aus irgendeinem Grund nicht genügend Speicherplatz auf Ihrem Computer vorhanden ist.","Das heißt, dass du aus irgendeinem Grund nicht genug Platz auf deinem Computer hast.
",formal
"Ah, a fellow weeb. What is your favorite anime? Mines probably Death Note of No Game No Life.","Ah, ein Mitglied der Weeb-Gemeinschaft. Was ist Ihr Lieblingsanime? Meiner ist wahrscheinlich Death Note oder No Game No Life.","Ah, ein Mit-Weeb. Was ist dein Lieblings-Anime? Meiner ist wohl Death Note oder No Game No Life.
",formal
"Yeah, or on your phone. So, you know, super funky stuff. That I think that's the best way to describe it, as funky.","Ja, oder auf Ihrem Handy. Also, Sie wissen schon, super funkige Sachen. Ich denke, das ist die beste Beschreibung dafür, nämlich funkig.","Ja, oder auf deinem Telefon. Also, du weißt schon, super funky Zeug. Das Wort beschreibt es, glaube ich, am besten, funky.
",formal
"Well, San Diego will be more hot than warm. Really? Is there a meaning behind it? Or does it mean that you should not call your child after a band?","Nun, in San Diego wird es eher heiß als warm sein. Wirklich? Hat das eine tiefere Bedeutung? Oder bedeutet es, dass Sie Ihr Kind nicht nach einer Band benennen sollten?","Nun, in San Diego wird es eher heiß als warm sein. Wirklich? Hat das eine tiefere Bedeutung? Oder bedeutet es, dass du dein Kind nicht nach einer Band benennen solltest?
",formal
"exactly. pretend you need to ride away from the horror. LOL So, do you like the internet? or is it the bane of your existence?","Genau. Stellen Sie sich vor, Sie müssen vor dem Horror davonreiten. LOL Also, mögen Sie das Internet? Oder ist es der Fluch Ihrer Existenz?","Genau. Tu so, als müsstest du vor dem Horror wegfahren. LOL. Also, magst du das Internet? Oder ist es der Fluch deiner Existenz?
",formal
"Yeah, and most places you travel you can still access your account since it's available in countries except for China, Syria, North Korea and Crimea.","Ja, und an den meisten Orten, die Sie bereisen, können Sie trotzdem auf Ihr Konto zugreifen, da es in allen Ländern außer China, Syrien, Nordkorea und der Krim verfügbar ist.","Ja, und an den meisten Orten, die du bereist, kannst du trotzdem auf dein Konto zugreifen, weil es in allen Ländern außer China, Syrien, Nordkorea und der Krim verfügbar ist.
",formal
"I know, and when you think about it it doesnt take much time just have to incorporate them as habits in your routine.","Ich weiß, und wenn Sie darüber nachdenken, nimmt es nicht viel Zeit in Anspruch, man muss sie nur als Gewohnheiten in den Tagesablauf einbauen.","Ich weiß, und wenn du darüber nachdenkst, nimmt es kaum Zeit in Anspruch. Du musst sie nur als Gewohnheiten in deinen Alltag einbauen.
",formal
"You know what I'm saying, whatever you wanna do you could do it. Provide you for everything you wanna do.","Sie wissen, was ich meine, egal was Sie machen möchten, Sie können es tun. Es wird Ihnen alles ermöglichen, was Sie tun möchten.","Du weißt, was ich meine, was auch immer du machen willst, du könntest es machen. Haben dich bei allem unterstützt, das du machen möchtest.
",formal
"it was you, we were talking about how someone in your contemporary acting class wanted to be a casting director and booked a backup job. I was thinking about that and how silly that is.","Es waren Sie, wir haben darüber gesprochen, wie jemand in Ihrem zeitgenössischen Schauspielkurs Casting-Direktor werden und einen Aushilfsjob buchen wollte. Ich habe darüber nachgedacht, wie albern das ist.","das warst du, wir haben darüber gesprochen, dass jemand in deinem Kurs für moderne Schauspielerei Casting-Direktor werden wollte und einen Backup-Job gebucht hat. Ich habe darüber nachgedacht und wie lächerlich das ist.
",formal
That is so much work. Do you like other action movies like Jurassic world? I loved Jurassic Park so was hesitant when they announced Jurassic World.,"Das ist so viel Arbeit. Mögen Sie auch andere Actionfilme wie Jurassic World? Ich habe Jurassic Park geliebt, war aber zögerlich, als Jurassic World angekündigt wurde.","Das ist so viel Arbeit. Magst du andere Actionfilme wie Jurassic World? Ich habe Jurassic Park geliebt, also war ich unsicher, als sie Jurassic World angekündigt haben.
",formal
"I see, that's why I say be single and mingle, so you don't have to worry about hurting nobody's feelings and you don't have to worry about getting your feelings hurt","Ich verstehe, deshalb sage ich, seien Sie single und mischen Sie sich unter die Leute, damit Sie sich keine Sorgen machen müssen, jemandes Gefühle zu verletzen und sich keine Sorgen machen müssen, dass Ihre Gefühle verletzt werden.","Ich verstehe, genau darum sage ich immer, sei Single und triff viele Leute, dann musst du dir keine Sorgen machen, die Gefühle anderer zu verletzen und du musst dir auch keine Sorgen machen, dass deine Gefühle verletzt werden.
",formal
I do. I used to play a lot but not any more. Do you play too?,"Ja, das tue ich. Ich habe früher viel gespielt, aber nicht mehr. Spielen Sie auch?","Das tue ich. Früher habe ich viel gespielt, aber heute nicht mehr. Spielst du auch?
",formal
"like you selling, that's like you really have to be making it for a low cost.","Wie Sie verkaufen, das ist so, als müssten Sie es zu sehr niedrigen Kosten herstellen.","Das ist, als ob du verkaufst, das ist, als ob du das wirklich zu einem ganz geringen Preis machen musst.
",formal
And you just return it to Amazon in general?,Und Sie geben es einfach generell an Amazon zurück?,"Und du gibst es einfach generell zurück an Amazon?
",formal
