source,preferred,rejected,attribute
¿en serio? Qué crees que va a llevar a la gente a tu alfombra mientras que,本当ですか?人々があなたのカーペットに来るのを何が促すと思いますか?,"本当に？なぜ人々はあなたのカーペットに来ると思う？
",formal
"Debe ser un espectáculo impresionante verlo comer, una buena manera de deshacerse de sus enemigos, LOL.",彼が食べるのを見るのは素晴らしい光景でしょう。敵を始末する良い方法ですね、ハハハ。,"食べているのを見るのは、素晴らしいショーに違いない。敵を排除する素晴らしい方法だ!
",formal
¿cómo qué? ¿Qué le pasó a tu brazo? No quería decir nada. No sabría ni cómo decirlo y diría que me corté,どういうことですか?あなたの腕に何があったのですか?何も言いたくありませんでした。どう言えばいいのかわかりません。切れ傷を負ったと言うでしょう。,"たとえば何？腕がどうなったの？私は何も言いたくなかった。どう言ったら良いかも分からないだろうし、言ってみれば、切られた
",formal
"No, al volver de Budapest, en realidad tuve la oportunidad cuando mi abuela aún vivía. Ella creció en Budapest.",いいえ、ブダペストから戻った時ではなく、実は祖母が生きていた時に機会がありました。祖母はブダペストで育ちました。,"いいえ、ブダペストから戻るよ、祖母がまだ生きていたときに実際に機会があったんだ。祖母はブダペストで育ったからね。
",formal
Es interesante. Siempre he tenido esa duda. ¿Utiliza Google para sus búsquedas? ¿O algún otro sitio web?,面白いですね。私もそれは常々疑問に思っていました。Googleを検索に使っていますか?それとも他のウェブサイトを使っていますか?,"それは興味深い。いつも疑問に思ってた。検索にはGoogleを使う?それとも別のウェブサイトを使う?
",formal
"Ya sabes, siempre y cuando me quede bien. Eso es lo más importante. Cuando eras más joven, ¿Crees que gastabas más dinero en ropa y que dedicabas más tiempo y energía a tus atuendos?",わかりました。自分に似合うものであれば構いません。それが一番大切なことです。若い頃は、服に多くのお金を使い、自分の装いに多くの時間とエネルギーを費やしていたと思いますか?,"もちろん、服がフィットする限りは。それが一番大事だよ。若い頃、服にもっとお金をかけ、時間とエネルギーを費やしていたと思う？
",formal
"Bueno, obviamente los sentimientos no estaban permitidos en su familia y tampoco estaban permitidos en la mía, a menos que fuera enfado. Se nos permitía expresar el enfado porque eso es algo que todos han expresado,",うーん、明らかに私たちの家族では感情を表すことは許されていませんでした。怒りを除けば、です。怒りは誰もが表すものですから、怒りを表すことは許されていました。,"そう、私の家族の場合と同じように、あなたの家族ではもちろん感情をそのまま出すことは許されなかった。怒りの感情を除いて。怒りの気持ちを表現することが許されたのは、誰もが表現したことだからだ、
",formal
"sobre todo porque supongo que, a diferencia de tu familia, en su caso ninguno de nosotros sigue realmente el camino por así decirlo.",特に、あなたの家族とは違って、私たちの場合は誰も本当の意味で道を歩んでいないからだと思います。,"特に、あなたの家族とは違って、彼の場合は、私たちの誰も、いわばその道をたどることができないのではと思う。
",formal
"sabes de alguna manera, sabes, ellos podían empacarlo en la bolsa y tirar, son todos nuevos y lo dejan allí",何かの方法で、彼らはそれを袋に詰めて捨てることができました。それらは全て新しいものですが、そのまま放置されています。,"どういうやり方かというと、彼らがそれをバッグに詰めて引っ張ってきて、製造したことがない新しい製品をそこに持ち込むだけだ
",formal
"No, al volver de Budapest, en realidad tuve la oportunidad cuando mi abuela aún vivía. Ella creció en Budapest.",いいえ、ブダペストから戻ってきた時ではなく、実は祖母が生きていた頃にチャンスがありました。祖母はブダペストで育ちました。,"いいえ、ブダペストから戻るよ、祖母がまだ生きていたときに実際に機会があったんだ。祖母はブダペストで育ったからね。
",formal
"Sí, estoy de acuerdo con usted. Veo YouTube casi todos los días. No puedo creer que Google haya comprado YouTube por 1650 millones de dólares en 2006. Parece que fue hace mucho tiempo.",はい、同感です。ほとんど毎日YouTubeを視聴しています。Googleが2006年にYouTubeを16億5000万ドルで買収したことが信じられません。とてもずいぶん昔のことのように感じられます。,"同感だよ!ほとんど毎日YouTubeを見ている。Googleが2006年にYouTubeを16億5000万ドルで買収したなんて信じられない。遠い昔に感じるよ。
",formal
¿Escucha música en el gimnasio? ¿Lleva su propia música o escucha lo que ya estén poniendo en el gimnasio?,ジムで音楽を聴きますか？自分の音楽を持参しますか、それとも、ジムですでに流れている音楽を聴きますか？,"ジムで音楽を聴く？自分の音楽を持ってくる？それとも、ジムですでに流れているのを聴く？
",formal
"Es importante exponer tu postura. Es muy importante televisar no solo el apretón de manos, sino también el mensaje.",あなたの立場を表明することは重要です。握手だけでなく、メッセージも放送することが非常に重要です。,"自分の立場を明らかにすることが重要だ。握手をテレビで映し出すだけじゃなくて、メッセージが非常に重要だ。
",formal
"Definitivamente, me lo imagino. ¿Cuáles eran tus videojuegos favoritos? Jane McGongiai fue la diseñadora de juegos detrás de ese estudio, bastante guay.",確かにそうですね。あなたのお気に入りのビデオゲームは何でしたか?ジェーン・マクゴンギアルはそのスタジオのゲームデザイナーで、かなりクールな人でした。,"それは見逃さなかったよ。どのテレビゲームが好き?その研究の背後にいるのはJane McGongiaiというゲームデザイナーだったけど、最高だったね。
",formal
"Es importante exponer su postura. Es muy importante televisar no solo el apretón de manos, sino también el mensaje.",自身の立場を表明することが重要です。握手だけでなく、メッセージも放送することが非常に重要です。,"自分の立場を明らかにすることが重要だ。握手をテレビで映し出すだけじゃなくて、メッセージが非常に重要だ。
",formal
Muy cierto. ¿Sabías que las camisas polo las inventó inicialmente un famoso jugador de tenis?,とてもその通りです。ポロシャツは有名なテニスプレーヤーが最初に考案したことをご存知でしたか?,"そうだね。ポロシャツは最初有名なテニス選手が発明したものだって知ってた?
",formal
¿De pequeño jugaba con piezas de Lego?,小さい頃レゴで遊びましたか？,"小さい頃レゴで遊んだ？
",formal
"Me pregunto si le dan puntos extra si se deja crecer el pelo para esa clase. Ja, ja, he tenido clase de mitología y fantasía en el instituto. Ha estado bastante bien.",その授業で髪を伸ばすと加点されるかどうか分かりませんが。ハハ、私は高校で神話と空想の授業を受けていました。それなりに面白かったです。,"そのクラスのために髪を伸ばしたら、単位が余計に取れるのだろう？笑 私は大学で神話学と幻想の授業を受けていた。なかなか良かったよ。
",formal
"Siempre hay algo que hacer, quiero decir que vale la pena, su tiempo, como odio perder mi tiempo.",いつも何かやるべきことがあります。つまり、価値のあることに時間を使うということです。私は時間を無駄にするのが大嫌いなのです。,"それは常にやるべきことだよ。つまり、私は時間を無駄にするのが嫌いだが、それには時間をかける価値があるということだ。
",formal
¿Escuchas música en el gimnasio? ¿Llevas tu propia música o escuchas lo que ya estén poniendo en el gimnasio?,ジムで音楽を聴きますか?自分の音楽を持参しますか?それとも、ジムですでに流れている音楽を聴きますか?,"ジムで音楽を聴く？自分の音楽を持ってくる？それとも、ジムですでに流れているのを聴く？
",formal
"Bueno, qué pasa con tu equipo, mencionaste que tienes una relación bastante buena con tus compañeros de trabajo.",それでは、あなたのチームについてはどうですか。同僚とはかなり良好な関係があると言っていましたね。,"それで、あなたのチームはどう、あなたは同僚とかなり良い関係を保っていると言ったよね。
",formal
"Sí, es un estilo absurdo. Nadie quiere ver tu ropa interior. ¡Que tengas una buena noche!",はい、そのスタイルは馬鹿げていますね。誰もあなたの下着を見たくありません。おやすみなさい!,"ええ、ばかげた出で立ちだよ。誰も引き出しなど見たくない。良い夜を過ごして！
",formal
"Sí, ¿qué piensa de la lesión de Price?",はい、Priceの怪我についてはどう思いますか?,"ああ。Priceの怪我についてはどう思う?
",formal
"Ya sabe, siempre y cuando me quede bien. Eso es lo más importante. Cuando era más joven, ¿Cree que gastaba más dinero en ropa y que dedicaba más tiempo y energía a sus atuendos?",分かりました。私に似合うものであれば構いません。それが一番大切なことです。若い頃は、服に多くのお金を使い、着こなしに多くの時間とエネルギーを費やしていたと思いますか?,"もちろん、服がフィットする限りは。それが一番大事だよ。若い頃、服にもっとお金をかけ、時間とエネルギーを費やしていたと思う？
",formal
"Sí, no se pueden tomar buenas decisiones cuando el azúcar ha bajado. No puedo creer que no fuera hasta 1993 que las mujeres usaron pantalones en el senado.",血糖値が下がるといい決定ができません。1993年まで女性が議会でズボンを着用するのが禁止されていたなんて信じられません。,"血糖値が下がったらいい決定ができない!1993年まで女性が議会でズボンを着用するのが禁止されていたなんて信じられない。
",formal
"tendrá que etiquetar esa ropa barata que viene de China, porque la ropa solo es superada por el petróleo y la huella de carbono.",中国から来る安価な衣服にはタグを付ける必要がありますが、衣服は石油と炭素排出量に次いで大きな影響を与えています。,"衣類は二酸化炭素排出量が石油に次ぐものであるので、中国から来るこれらすべての安価な衣類に注目する必要がある。
",formal
"Debe ser un espectáculo impresionante verlo comer, una buena manera de deshacerte de tus enemigos, LOL.",それを食べる様子を見るのは素晴らしい光景でしょう。敵を始末する良い方法ですね、ハハハ。,"食べているのを見るのは、素晴らしいショーに違いない。敵を排除する素晴らしい方法だ!
",formal
"sí, la familia siempre estará ahí, especialmente las madres y los padres, las madres siempre cuidan de uno.",はい、家族はいつも側にいてくれます。特に母親と父親です。母親は常に私たちを守ってくれます。,"うん、家族はいつもそばにいてくれるね、特にお母さんとお父さん。お母さんはいつも面倒を見てくれる
",formal
"Entonces, ¿cuántos tíos y tías tienes?",それでは、おじとおばさんは何人いらっしゃいますか?,"じゃあ叔母と叔父は何人いるの
",formal
"debe tener agallas, debe tener dinero. Sabe lo que digo tiene que conseguir el dinero",勇気を持たなければなりません、お金を持っていなければなりません。私の言っていることが分かりますか、お金を手に入れなければならないのです,"支えになるものが必要だし、お金が必要。分かるでしょ、お金を稼がないといけない
",formal
"Es cierto, pero creo que los gatos son más inteligentes que la mayoría de los políticos. ¿Puedes imaginarte a un miembro de la Cámara de Representantes haciendo divisiones largas?",確かにそうですが、猫のほうがほとんどの政治家よりも賢いと思います。下院議員が長い除算をするところを想像できますか?,"確かに。でも猫はほとんどの政治家よりも頭がいいと思う。平均的な議員が長除法をやっているのを想像できる?
",formal
"Probablemente, el maquillaje puede convertirte en casi cualquiera",おそらく、メイクアップであなたは誰にでも変身できます,"おそらく、メイクアップで本当に誰にでも変身できるよ
",formal
"Sí, cada año un disfraz nuevo, ¿sabe que los investigadores de Panda llevan un disfraz de panda para trabajar?",はい、毎年新しいコスチュームを、パンダの研究者は仕事でパンダのコスチュームを着るんですよ。,"はい、毎年新しいコスチュームを、パンダの研究者は仕事でパンダのコスチュームを着るんだよ。
",formal
"sobre todo porque supongo que, a diferencia de su familia, en su caso ninguno de nosotros sigue realmente el camino por así decirlo.",特に、おそらく彼の家族とは違って、私たちの場合は誰も本当の意味で同じ道を歩んでいないからだと思います。,"特に、あなたの家族とは違って、彼の場合は、私たちの誰も、いわばその道をたどることができないのではと思う。
",formal
¿Y qué hay de la electrónica? ¿Se ve a usted mismo en la necesidad de comprar aparatos electrónicos? ¿Ha comprado algún producto electrónico recientemente?,電化製品についてはどうですか?電化製品を購入する必要を感じますか?最近電化製品を購入しましたか?,"電子機器はどう？電子機器を購入する必要があると思う？最近、電子機器を購入した？
",formal
"para tratar de bajar el precio. Porque para Airbnb no veo demasiados cupones, ya no le dan su dinero si voy",価格を下げようとするためです。Airbnbでは、あまりクーポンを見かけませんし、行っても彼らはお金を払ってくれないからです。,"やってみることと、値段を下げる。Airbnbではあまりクーポンを見かけないから。行くとお金を返してくれない、みたいな
",formal
"pero era raro tener tanto tiempo al final de la tarde, ya sabe, y tener toda su jornada de trabajo.",しかし、夕方になってそんなに時間があるのは珍しく、ご存知の通り、仕事の1日が終わった後でした。,"でも午後遅くにあんなに時間があるなんて変な感じだった、分かるでしょ、そのあとは一日中仕事の日が来る。
",formal
¿En serio? ¿Quiénes lo han hecho? Parece que siempre se oyen grandes nombres que rechazan papeles y luego resulta que las películas salen geniales.,本当ですか?誰がそうしたのですか?大物の俳優が役を断ったと聞くことがよくありますが、その映画は素晴らしいものになることが多いようです。,"本当に？どの映画がそうなった？有名人が役を引き受けなくても、その映画の出来が素晴らしいことはよくあるようだね。
",formal
"no puedes, ya sabes, es como si lo que está en tus archivos no fuese suficiente, no lo es. Vale, la familia primero o el trabajo primero",あなたのファイルに入っている情報では不十分で、それでは足りません。わかりました、家族が最優先か仕事が最優先かですね。,"あなたにはできない、ファイルに書かれていることだけでは十分ではない、ということだ。つまり、家族が先か、仕事が先か
",formal
"Bueno, en San Diego será más caluroso que cálido. ¿En serio? ¿Hay algún significado detrás de eso? ¿O quiere decir que no puede poner el nombre de un grupo a su hijo?",さて、サンディエゴは暖かいというよりも暑いでしょう。本当ですか?それには何か意味があるのでしょうか?それとも、子供に団体の名前をつけることはできないということでしょうか?,"さて、サンディエゴは暖かいよりも暑くなるだろう。本当に？何か意味が含められている？それとも、バンドの後ろから子供に呼びかけるべきではないという意味？
",formal
después de cierta hora de la noche o no responde a los mensajes de texto como los domingos o algo así. Así que uno se pone es como poner límites para sí mismo,夜の一定の時間を過ぎるか、または日曜日のようなときにテキストメッセージに返信しないことがあります。そのように自分自身に制限を設けるようなものです。,"夜の何時以降、または日曜日はメールに返信しないなど、自分自身で境界を決めるようなものだ
",formal
su madre le envía regalos inútiles.,お母さんはあなたに役に立たない贈り物を送ります。,"お母さんはあなたに役に立たない贈り物を送るよね。
",formal
"como usted vendiendo, que es como usted realmente tiene que hacerlo por un bajo costo.",あなたが販売するのと同じように、低コストで実際にそうしなければならないのです。,"売るのと同時に、本当に低コストで製造しなければならないといったことだ。
",formal
"que parece tan grande que puede parecer poco al principio, es realmente supergrande, las cosas que hacen por ti.",最初は大したことないように見えても、実はとても大きなことで、彼らがあなたのためにしてくれることは本当に偉大なことです。,"それは本当に大きいように思えて、最初は小さなことに見えるかもしれないけど、本当にとても大きいことだ、彼らがあなたにしてくれていることは。
",formal
"Espero visitar tu país en un futuro próximo. Eso es perfecto y simple y dulce y eso es todo. Oh, eso dice. Espero que sí.",私も近い将来にあなたの国を訪れることができればと思います。それは完璧で単純で素敵なことですね。ああ、そう書いてあります。そうであることを願っています。,"近い将来、あなたの国を訪問したいと思っているよ。完璧でシンプルで素晴らしい。それに尽きる。ああ、書いてある。そのとおりだと期待している。
",formal
"No tengo un favorito, pero hay varios que me gustan. ¿Y tú?",私には特に好きな映画はありませんが、いくつか気に入っている作品はあります。あなたは好きな映画はありますか?,"お気に入りのものはないが、いくつか好きなものはあるよ。あなた自身はどう？
",formal
"sabes que puedo ver cómo cuando tú estás en un juicio en ciertos tipos de situaciones legales. Es realmente cuánto estás dispuesto a levantarte y decir, ya sabes",あなたが特定の法的状況で裁判にかけられる場合、私にはそれがわかりますよ。本当に大切なのは、あなたが立ち上がって主張する覚悟があるかどうかということですね,"ある種の法的状況で裁判はどのようになるかが私にはわかるよ。どれだけ積極的に立ち上がり発言するかにかかっているんだ。
",formal
¿Y qué hay de la electrónica? ¿Te ves a ti mismo en la necesidad de comprar aparatos electrónicos? ¿Has comprado algún producto electrónico recientemente?,電化製品についてはどうですか?電化製品を購入する必要があると感じていますか?最近電化製品を購入しましたか?,"電子機器はどう？電子機器を購入する必要があると思う？最近、電子機器を購入した？
",formal
"pero era raro tener tanto tiempo al final de la tarde, ya sabes, y tener toda tu jornada de trabajo.",しかし、夕方になってそんなに時間があるのは珍しいことでした。ご存知の通り、仕事の1日が終わった後でした。,"でも午後遅くにあんなに時間があるなんて変な感じだった、分かるでしょ、そのあとは一日中仕事の日が来る。
",formal
"como tú vendiendo, que es como tú realmente tiene que hacerlo por un bajo costo.",あなたが販売するように、実際には低コストでやらなければならないのです。,"売るのと同時に、本当に低コストで製造しなければならないといったことだ。
",formal
"tendrás que etiquetar esa ropa barata que viene de China, porque la ropa solo es superada por el petróleo y la huella de carbono.",中国から来る安価な衣服にはタグを付ける必要がありますね。衣服は石油に次いで二酸化炭素排出量が多いからです。,"衣類は二酸化炭素排出量が石油に次ぐものであるので、中国から来るこれらすべての安価な衣類に注目する必要がある。
",formal
"Definitivamente, me lo imagino. ¿Cuáles eran sus videojuegos favoritos? Jane McGongiai fue la diseñadora de juegos detrás de ese estudio, bastante guay.",確かに、想像できます。あなたのお気に入りのビデオゲームは何でしたか?ジェーン・マクゴンギアルはそのスタジオのゲームデザイナーで、かなりクールな人でした。,"それは見逃さなかったよ。どのテレビゲームが好き?その研究の背後にいるのはJane McGongiaiというゲームデザイナーだったけど、最高だったね。
",formal
"llevarlos al parque y dejar que corran y se cansen, ya sabes, para que se duerman",公園に連れて行き、走り回って疲れさせるのです。分かりますね、そうすれば夜はぐっすり眠れます。,"公園に連れて行って走り回って疲れさせて、分かるかな、彼らが眠るように
",formal
"Sí, estoy de acuerdo contigo. Veo YouTube casi todos los días. No puedo creer que Google haya comprado YouTube por 1650 millones de dólares en 2006. Parece que fue hace mucho tiempo.",はい、同感です。ほとんど毎日YouTubeを見ています。Googleが2006年にYouTubeを16億5000万ドルで買収したことが信じられません。遠い昔のことのように感じますね。,"同感だよ!ほとんど毎日YouTubeを見ている。Googleが2006年にYouTubeを16億5000万ドルで買収したなんて信じられない。遠い昔に感じるよ。
",formal
"Sí, debes decirlo, cada uno tiene su propia actitud, ya sabes lo que digo cada uno tiene su propio estilo",はい、言わなければなりません。それぞれが独自の態度を持っています。分かりますね、それぞれが独自のスタイルを持っているということです。,"うん、そうだろうね、皆自分の考えがある、分かるかな、皆自分のスタイルがある
",formal
"Bueno, qué pasa con su equipo, mencionó que tiene una relación bastante buena con sus compañeros de trabajo.",では、あなたのチームはどうですか?同僚との関係はかなり良好だと仰っていましたね。,"それで、あなたのチームはどう、あなたは同僚とかなり良い関係を保っていると言ったよね。
",formal
Estoy de acuerdo con usted. Especialmente en lo que respecta a la taquilla. No me gustaría trabajar para la película Guerra de Troya. Ganaron solo 309 dólares con un presupuesto de 15 millones.,私もあなたの意見に同意します。特に興行収入に関してです。私はトロイア戦争の映画に携わりたくありません。1500万ドルの製作費に対して、たった309ドルしか稼げませんでした。,"私も同感だ！特に興行収入が今のままでは。映画「トロイの木馬戦争」のために働くのは嫌だね。1500万ドルの予算で309ドルしか稼げなかったんだから！
",formal
"Supongo que la lección es que no hay que confiar la vida a los planetas, ni a un columnista de consejos pagado.",人生を惑星や有料のアドバイザーに委ねてはいけません、というのが教訓だと思います。,"教訓は、自分の人生を、運やお金をもらっているアドバイザー、コラムニストに任せないことだと思う。
",formal
"¿Su ventana está abierta, por cierto? ¿Podría cerrarla? Sí, es muy molesto. Y espero que así la gente pueda escuchar mejor.",あなたの窓は開いていますか?閉めていただけますか?はい、とても気になります。そうすれば、皆さんがよく聞こえると思います。,"ところで、あなたの方の窓、開いている？閉めていただける？うん、すごく鬱陶しい。それで聞いている人が聞きやすくなると良いけど。
",formal
"en el ordenador al mismo tiempo que echábamos un vistazo con tus amigos, apechuga con tus hijos o tu banda, ya sabes, así que es un hecho que mucha gente recibe las noticias de esa manera.",パソコンで友人と一緒に見ながら、子供たちやバンドメンバーと一緒に見ていた、つまり、多くの人がそのような方法でニュースを受け取っていたことは事実です。,"コンピューターで同時に友達のことを確認したり、子供や知っている仲間とやりとりをしたりするのと同じような方法で、多くの人がニュースを入手しているのが現実だ。
",formal
"sabe de alguna manera, sabe, ellos podían empacarlo en la bolsa y tirar, son todos nuevos y lo dejan allí",何とかの方法で、彼らはそれを袋に詰めて捨てることができました。それらは全て新しいものですが、そのまま放置されています,"どういうやり方かというと、彼らがそれをバッグに詰めて引っ張ってきて、製造したことがない新しい製品をそこに持ち込むだけだ
",formal
"sabe que puedo ver cómo cuando usted está en un juicio en ciertos tipos de situaciones legales. Es realmente cuánto está dispuesto a levantarse y decir, ya sabe",あなたが法的な状況の中で裁判にかけられるとき、私にはそれがわかります。本当に重要なのは、あなたがどこまで立ち上がって、言おうとするかということです,"ある種の法的状況で裁判はどのようになるかが私にはわかるよ。どれだけ積極的に立ち上がり発言するかにかかっているんだ。
",formal
"Me pregunto qué es lo que atrae a los jugadores al juego. Quizás sea la complejidad, o quizás sea la oportunidad de crear tu propio estilo personal.",何がプレーヤーをゲームに引き付けるのでしょうか。おそらくそれは複雑さや自分の個人的なスタイルを作るチャンスがあるからでしょう。,"何がプレーヤーをゲームに引き付けるのだろう。 おそらくそれは複雑さや自分の個人的なスタイルを作るチャンスがあるからだ。
",formal
¿Cree que le gusta la familia de su novio?,彼氏の家族に好感を持っていると思いますか?,"彼氏の家族が好きだと思う？
",formal
"Me pregunto si te dan puntos extra si te dejas crecer el pelo para esa clase. Ja, ja, he tenido clase de mitología y fantasía en el instituto. Ha estado bastante bien.",その授業で髪を伸ばせば追加点がもらえるかどうか不思議に思います。ハハハ、私は高校で神話と空想の授業を受けていました。それなりに面白かったです。,"そのクラスのために髪を伸ばしたら、単位が余計に取れるのだろう？笑 私は大学で神話学と幻想の授業を受けていた。なかなか良かったよ。
",formal
"debes tener agallas, debes tener dinero. Sabes lo que digo tienes que conseguir el dinero",勇気を持たなければなりません、お金を持たなければなりません。言っていることが分かりますね、お金を手に入れなければなりません,"支えになるものが必要だし、お金が必要。分かるでしょ、お金を稼がないといけない
",formal
"no hay manera de que algo más pueda tener una influencia tan fuerte, más fuerte que tus padres, tus hermanos tus abuelos, ya sabes.",それ以外のものがそんなに強い影響を与えることはありえません。親よりも、兄弟よりも、祖父母よりも強い影響を与えるなんてことはありえませんよね。,"それ以外のことがそんなに強い影響を与えるなんてありえないよ。親よりも、兄弟よりも、祖父母よりも強いなんて、でしょ。
",formal
"(Bueno, lo recuerdo) Tengo una pregunta para ti. ¿Tuviste varios?, la mejor manera de explicar es explicar cómo funciona mi ciudad",(はい、覚えています)あなたに質問があります。複数持っていましたか?説明する最善の方法は、私の街がどのように機能しているかを説明することです。,"(そうだ、思い出した) あなたに質問がある。私の町が機能する方法を説明する一番良い方法は複数ある？
",formal
"y tener a alguien que te llame y eche la bolsa por ti, es decir que tienen que crear una razón para que la gente que realmente entra en una tienda","そして、誰かに電話をかけてもらい、あなたに代わって袋を運んでもらうことができれば、つまり本当に店に入る人々に理由を作る必要があります。}

Informal: {そして、誰かに電話をかけてもらって、あなたに代わって袋を運んでもらえれば、つまり本当に店に入る人に理由を作らなきゃならない。","ただ訪問ではなく、誰かがあなたを呼び出してあなたに荷物を渡すことを考えると、それらの人々に実際に店に来ていただくには、来たくなる理由を作る必要がある。
",formal
Sí. El origen de inclinar el sombrero es de cuando un caballero se levantava la visera.,はい。帽子を傾ける習慣の起源は、紳士が装面を上げた時からです。,"そうだよ。帽子を上げるのは、騎士が面頬を上げるのが起源だ。
",formal
"Es cierto, pero creo que los gatos son más inteligentes que la mayoría de los políticos. ¿Puede imaginarse a un miembro de la Cámara de Representantes haciendo divisiones largas?",確かにそうですが、猫のほうが大半の政治家よりも賢いと思います。下院議員が長い割り算をするところを想像できますか?,"確かに。でも猫はほとんどの政治家よりも頭がいいと思う。平均的な議員が長除法をやっているのを想像できる?
",formal
"Sí, debe decirlo, cada uno tiene su propia actitud, ya sabe lo que digo cada uno tiene su propio estilo",はい、そう言わなければなりません。それぞれが独自の態度を持っているのです。私の言っていることがおわかりでしょうか。それぞれが独自のスタイルを持っているということです。,"うん、そうだろうね、皆自分の考えがある、分かるかな、皆自分のスタイルがある
",formal
"Quiero decir lo que es una compra increíble allí, ya sabes, almendras cubiertas de chocolate con no sé qué.",私が言いたいのは、そこでは素晴らしい買い物ができるということです。チョコレートでコーティングされたアーモンドで、何が入っているのかは分かりませんが。,"そのような信じられない量のチョコレートをコーティングしたアーモンドを購入するのはどういうわけかわからないという意味だ
",formal
"en el ordenador al mismo tiempo que echábamos un vistazo con sus amigos, apechugue con sus hijos o su banda, ya sabe, así que es un hecho que mucha gente recibe las noticias de esa manera.",パソコンを使いながら、友人や子供、バンドメンバーと一緒にニュースを見ることが多いので、多くの人がそのような方法でニュースを受け取っているのは事実です。,"コンピューターで同時に友達のことを確認したり、子供や知っている仲間とやりとりをしたりするのと同じような方法で、多くの人がニュースを入手しているのが現実だ。
",formal
"no puede, ya sabe, es como si lo que está en sus archivos no fuese suficiente, no lo es. Vale, la familia primero o el trabajo primero",あなたのファイルに入っている情報では不十分で、それでは足りません。分かりました、家族が最優先ですか、それとも仕事が最優先ですか。,"あなたにはできない、ファイルに書かれていることだけでは十分ではない、ということだ。つまり、家族が先か、仕事が先か
",formal
"que parece tan grande que puede parecer poco al principio, es realmente supergrande, las cosas que hacen por usted.",最初は大したことないように見えても、実はとてつもなく大きなことで、彼らがあなたのために行ってくれることは本当に偉大なのです。,"それは本当に大きいように思えて、最初は小さなことに見えるかもしれないけど、本当にとても大きいことだ、彼らがあなたにしてくれていることは。
",formal
"sí, la familia siempre estará ahí, especialmente las madres y los padres, las madres siempre cuidan de uno.",はい、家族はいつも側にいてくれます。特に母親と父親です。母親は常に私たちを守ってくれます。,"うん、家族はいつもそばにいてくれるね、特にお母さんとお父さん。お母さんはいつも面倒を見てくれる
",formal
¿cómo qué? ¿Qué le pasó a su brazo? No quería decir nada. No sabría ni cómo decirlo y diría que me corté,どうしたの? 腕に何かありましたか? 何も言いたくありませんでした。どう言えばいいのか分からず、ただ切れ傷をしたと言うでしょう。,"たとえば何？腕がどうなったの？私は何も言いたくなかった。どう言ったら良いかも分からないだろうし、言ってみれば、切られた
",formal
Esa es otra cosa. Tiene que pensar en sus pies porque siempre hacen cosas inesperadas.,それは別の問題です。あなたは常に足元に気をつける必要があります。なぜなら、足は予期せぬ動きをするからです。,"それは別のことだ。彼らはいつも予想外のことをするので、あなたは機転を利かせなければならないんだ。
",formal
