source,preferred,rejected,attribute
"Wow, è impressionante! Ha capito che gli aerei viaggiano il 10% più lentamente al giorno d'oggi? Lo fanno per risparmiare carburante, ma così giunge anche più lentamente a destinazione",すごいですね! 現在の航空機は燃料節約のため、以前に比べて10%ほど遅い速度で飛行していることをご存知でしたか? そのため、目的地に到着するのも遅くなります。,"それは素晴らしい!最近、飛行機は10%速度を落としているのに気づいた?燃料を節約するためだけど、目的地に着くのも遅くなるよね。
",formal
"Quando ci sono tutti questi abiti a prezzi tanto bassi e così, sa.",このように安価な服がたくさんあるときは、ご存知のとおりです。,"こういった服が全部あるときはとても安いので知っているだろう。
",formal
"In effetti mi piacevano davvero le tue idee, mi sono detto come mai qualcuno potesse avere tali idee senza occupare una posizione di potere, ma, sai",実のところ、あなたのアイデアがとても気に入っていました。権力の地位にない人がそのようなアイデアを持つことができるのはなぜだろうと思いました。しかし、ご存知の通り,"うん、あなたのアイデアが本当に好きだった。なぜ権力のある立場の人が、そのようなアイデアを考えないのかと思ったが、なにしろ
",formal
"Questa è la cosa importante. Non indugi oltre, impari a fare il caffè.",これが重要なことです。これ以上ためらわずに、コーヒーの入れ方を習得しましょう。,"これは重要なことだよ。手を切らないで。コーヒーの淹れ方を覚えて。
",formal
"Questa è la cosa importante. Non indugiare oltre, impara a fare il caffè.",これが大切なことです。もうためらわずに、コーヒーの入れ方を学びましょう。,"これは重要なことだよ。手を切らないで。コーヒーの淹れ方を覚えて。
",formal
"Mi chiedo se si ottengono crediti extra se ci si fa crescere i capelli per quel corso, haha. Ho svolto un corso di mitologia e fantasia all'università. È stato abbastanza positivo.",そのコースのために髪を伸ばせば、単位が追加で取れるのでしょうか。笑 私は大学で神話と空想の授業を受けました。それなりに良い経験でした。,"そのクラスのために髪を伸ばしたら、単位が余計に取れるのだろう？笑 私は大学で神話学と幻想の授業を受けていた。なかなか良かったよ。
",formal
"eh sì, la famiglia sarà sempre lì, specialmente mamma e papà, la sua mamma si prenderà sempre cura di Lei",はい、家族はいつも側にいてくれます。特に両親は、あなたのお母さんはいつもあなたのことを気にかけてくれるでしょう。,"うん、家族はいつもそばにいてくれるね、特にお母さんとお父さん。お母さんはいつも面倒を見てくれる
",formal
Sarebbe esilarante vedere cosa si è inventato qualcuno. Cosa useresti? Ahah,誰かが考え出したものを見るのは面白いでしょうね。あなたならどんなものを使いますか?ははは,"ある人がどんなことを考え出すかを知ると愉快だね。あなたは何を使うの?
",formal
Vado alla grande. Com'è stata la tua giornata finora?,私の一日はとてもよかったです。あなたの一日はいかがでしたか?,"私は元気だ。今日はどうだった？
",formal
"tutte le tue ore di veglia a pensare a come peserai sul marito mi sembrano così strane, sai?",あなたが夫に重荷にならないかと夜を徹して考えていることは、私には少し奇妙に思えます。分かりますか?,"あなたが起きている時に、自分がどれほど夫の負担になるかについて考えているっていうのが私にとってはどうしても変に思える、分かる？
",formal
"Voglio dire, in termini di ospitalità, cosa ne pensi dei ristoranti? Ad esempio, se vai al ristorante, è il tuo compleanno. Dove vai? Scegli un posto qualsiasi in ogni caso,",おもてなしという意味では、レストランについてどう思いますか?例えば、自分の誕生日でレストランに出かけるとしたら、どこに行きますか?どこでも自由に選べるとしたら、,"おもてなしという意味では、レストランについてどう思う？自分の誕生日でレストランに出かけるとしたら、どこに行く？どこでも自由に選べるとしたら、
",formal
Davvero? Chi l'ha fatto? Sembra che si senta sempre parlare di grandi nomi che rifiutano le parti e poi alla fine i film risultano un successo.,本当ですか?誰がそうしたのですか?大物が役を断ったあと、その映画が大ヒットするという話をよく耳にするようですね。,"本当に？どの映画がそうなった？有名人が役を引き受けなくても、その映画の出来が素晴らしいことはよくあるようだね。
",formal
"Ehi, con che frequenza usa il tuo telefono?",こんにちは、電話はどのくらいの頻度で使いますか？,"やあ、電話はどのくらいの頻度で使う？
",formal
"Sì, Lei può semplicemente sbarazzarsene, voglio dire per tagliare le spese.",はい、それを単に手放すことができます。つまり、費用を削減するということです。,"ええ、あなたはそれを取り除くことができる、コスト削減につながる。
",formal
"Spero di no! Altrimenti vado lì per fermarlo! Dovrebbero fare quello che fa Boulder, in modo che tu non possieda animali domestici ma sia responsabile per loro.",そうではないことを願っています!そうでなければ、私がそこに行って止めます!ボルダーがやっていることをするべきです。そうすれば、ペットを所有するのではなく、ペットに対する責任を負うことになります。,"そうじゃないといいけど!そうじゃなければそこに行って自分が止める!ボルダーがやっていることをするべきだ。そうすれば世話のいらないペットを所有できないようになる
",formal
"sul computer mentre chiediamo ai suoi amici, trattiamo con i suoi figli o la sua band sa, quindi è un dato di fatto che molti ricevono notizie in questo modo.",コンピューターを使いながら友人に尋ねたり、子供たちと付き合ったり、バンドのメンバーと話し合ったりするので、多くの人がこの方法でニュースを受け取っているのは事実です。,"コンピューターで同時に友達のことを確認したり、子供や知っている仲間とやりとりをしたりするのと同じような方法で、多くの人がニュースを入手しているのが現実だ。
",formal
"eh sì, la famiglia sarà sempre lì, specialmente mamma e papà, la tua mamma si prenderà sempre cura di te",ええ、家族はいつもそばにいてくれますね、特にお母さんとお父さん。あなたのお母さんはいつもあなたの世話をしてくれます。,"うん、家族はいつもそばにいてくれるね、特にお母さんとお父さん。お母さんはいつも面倒を見てくれる
",formal
ma poi è anche bello poter aggiungere un pizzico della propria creatività nella lezione e a volte non c'è abbastanza tempo perché c'è così tanto materiale.,しかし、授業に自分の創造性を少し加えられるのも素晴らしいことです。そして時々、教材が多すぎて時間が足りないこともあります。,"でもそれなら、あなたの創造性を授業に導入することができるのもいいことだが、教材がたくさんあるので時間が足りないこともある。
",formal
Voglio solo che li facciano. Lei sa cosa intendo dire.,私はただ、彼らにそれをさせたいだけです。あなたは私の言っていることが分かりますね。,"ただ彼らにやってもらいたい。分かるでしょ。
",formal
"allenatore di basket, potrebbe essere la sua famiglia, sa cosa intendo dire",バスケットボールのコーチかもしれませんし、彼の家族かもしれません。私の言っていることが分かりますか。,"バスケットボールのコーチ、彼はあなたの家族になる、分かるかな
",formal
"Sì, io sì. Mi piace. E Lei?",はい、私は持っています。それは良いですね。あなたは持っていますか?,"うん、私は持っているよ。それはいいよ！あなたは持っている？
",formal
"Sì, io sì. Mi piace. E tu?",はい、私は持っています。それは気に入っています。あなたは持っていますか?,"うん、私は持っているよ。それはいいよ！あなたは持っている？
",formal
"quindi a me pare di fare la cosa sbagliata, allora forse potrò probabilmente avere una famiglia numerosa come la tua,",そうすると、私は間違ったことをしているように思えます。でも、おそらく私も多くの家族を持てるかもしれません。あなたのように。,"だから私には間違ったことをするような気がする。そして、あなたのような非常に大きな家族を持つかもしれない。
",formal
"Il che è onestamente solo una follia. E quando si combinano Netflix e Youtube, è la metà del traffico internet di picco nel solo Nord America!",それは本当に狂気の沙汰です。NetflixとYoutubeを合わせると、北米だけでインターネットトラフィックのピーク時の半分を占めています!,"それは正直馬鹿げている。NetflixとYouTubeを合わせたら、北米だけでピーク時のインターネットトラフィックの半分を占めている。
",formal
da dove viene originariamente la vostra famiglia dove siete se guardate su una mappa?,あなたの家族の出身地はどこですか?地図で見ると、どこにいますか?,"あなたの家族の出身地はどこだい？地図ではどこになるの？
",formal
Penso anche il suo indirizzo e-mail di PayPal.,私はあなたのPayPalのメールアドレスも必要だと思います。,"あなたのPayPalのメールアドレスもそうだと思うよ。
",formal
"È sempre qualcosa da fare, voglio dire che vale il tuo tempo, odio sprecare il mio tempo.",常にやるべきことがあります。つまり、あなたの時間を無駄にしたくないということです。私は時間の無駄が嫌いです。,"それは常にやるべきことだよ。つまり、私は時間を無駄にするのが嫌いだが、それには時間をかける価値があるということだ。
",formal
ma poi è anche bello poter aggiungere un pizzico della propria creatività nella lezione e a volte non c'è abbastanza tempo perché c'è così tanto materiale.,しかし、授業に自分の創造性を少し加えられるのも良いことです。そして、時には教材が多すぎて時間が足りないこともあります。,"でもそれなら、あなたの創造性を授業に導入することができるのもいいことだが、教材がたくさんあるので時間が足りないこともある。
",formal
È bravo. Se vuole può disattivare il suo microfono per impedirci di sentire.,上手ですね。マイクをミュートにすれば、私たちに聞こえないようにできます。,"大丈夫だよ。よければマイクをミュートして、私達に聞こえないようにできるよ。
",formal
"Perché è così costoso, ho detto che non so tua zia Amy ama il top della gamma, quindi non sono sorpreso che probabilmente lo siano.",なぜそんなに高価なのですか。あなたのアミーおばさんがハイエンドのものを愛していると言いましたから、おそらくそうなのだと思いますが驚きはしません。,"なんでそんなに高いか聞かれたので、私は分からないって言ったの。あなたの叔母のエイミーは高級品が好きだから、私は驚いていないよ、あれはきっと。
",formal
"No, non tuo fratello o tu, ma potremmo considerare tuo cugino",いいえ、あなたの兄弟やあなた自身ではありませんが、あなたのいとこを検討することができるかもしれません。,"いや、あなたの兄弟でも自分でもないけど、あなたのいとこが
",formal
e che mi dice di zii e cugini? i suoi genitori hanno fratelli laggiù? Quanto è affollato quel giorno del Ringraziamento,おじさんやいとこについてはどうですか?両親にはそちらに兄弟がいますか?感謝祭の日はとても混雑しますね。,"叔父といとこはどう？あなたの両親はそこに兄弟はいるの？その感謝祭の日はどれくらいの規模なの
",formal
"Che ne dici della pallacanestro, ti piace di più?",バスケットボールはどうですか?それのほうが好きですか?,"バスケットボールはどう？もっと興味がある？
",formal
"soprattutto perché immagino che, a differenza della tua famiglia, nel suo caso nessuno di noi segue davvero la stessa strada per così dire.",特に、あなたの家族とは違って、私たちの場合は誰も同じ道を進んでいないと思いますからね。,"特に、あなたの家族とは違って、彼の場合は、私たちの誰も、いわばその道をたどることができないのではと思う。
",formal
"Proprio il contrario: FB promette un'eternità di gelosia e odio per se stessi perché Becky e Donna, i tuoi ""amici"" di FB, hanno foto delle vacanze migliori delle tue","全く逆です: FBは、ベッキーやドンナといったFB上の""友人""があなたよりも良い休暇の写真をアップロードしているため、自分に対する嫉妬と憎しみの永遠の連鎖を約束しています。","正反対。FBは、永遠に嫉妬したり自己嫌悪に陥ることを約束している。あなたのFBの「友達」のベッキーとダナの休暇の写真は、あなたより素晴らしいからね。
",formal
"No, non suo fratello o Lei, ma potremmo considerare suo cugino",いいえ、あなたの兄弟やあなた自身ではありませんが、あなたのいとこを検討することができるかもしれません。,"いや、あなたの兄弟でも自分でもないけど、あなたのいとこが
",formal
"Sa, esperienze uniche in un hotel. Come mai nella sua vita",ご存知のように、ホテルでこれまでにないユニークな体験が。生涯で初めてのようなことです,"知っての通り、ホテルでこれまでにないユニークな体験が。生涯で初めてのような
",formal
"Ehi, con che frequenza usa il suo telefono?",彼はどのくらいの頻度で電話を使いますか?,"やあ、電話はどのくらいの頻度で使う？
",formal
"È una buona idea! Beh, è stato divertente e veloce chiacchierare con Lei questa mattina. Spero che Lei si goda il resto della sua giornata, amico!",良いアイデアですね！はい、今朝はあなたとの会話が楽しくて時間があっという間でした。あなたの残りの一日が素晴らしいものになりますように!,"いいアイディアだ!今朝は話ができて楽しい時間が過ごせたよ。今日一日楽しんでね。
",formal
"Quindi, tornerò all'e-mail il 2 gennaio. Bene, quella roba andrà a finire sulla tua carta di credito ora. Lo spero.",それで、1月2日にメールに戻ります。それでは、その品物の代金がこれからあなたのクレジットカードに請求されます。そうであることを願っています。,"では、1月2日のメールに戻るよ。さて、その内容はあなたのクレジットカードと合致すると思う。そうだといい。
",formal
"A proposito, la tua finestra è aperta? puoi chiuderla? Sì, dà veramente fastidio e speriamo che così sia possibile sentire meglio.",ところで、あなたの窓は開いていますか?閉めていただけますか?はい、本当に気になるので、そうすれば聞こえがよくなると思います。,"ところで、あなたの方の窓、開いている？閉めていただける？うん、すごく鬱陶しい。それで聞いている人が聞きやすくなると良いけど。
",formal
"ma era strano avere così tanto tempo nel tardo pomeriggio, sa e avere giornate lavorative complete.",しかし、午後遅くにそんなに時間があるのは変な感じでしたね。そして仕事の日は一日中仕事でした。,"でも午後遅くにあんなに時間があるなんて変な感じだった、分かるでしょ、そのあとは一日中仕事の日が来る。
",formal
"Perché è così costoso, ho detto che non so sua zia Amy ama il top della gamma, quindi non sono sorpreso che probabilmente lo siano.",なぜそんなに高価なのかと言いましたが、あなたのエイミーおばさんがハイエンドのものを好むと聞いていますので、そうであることに驚きはありません。,"なんでそんなに高いか聞かれたので、私は分からないって言ったの。あなたの叔母のエイミーは高級品が好きだから、私は驚いていないよ、あれはきっと。
",formal
