source,preferred,rejected,attribute
私の子供たちを（誠実に世話すること）、私の両親はそれがわかっています。それが私の育てられ方です。もしあなたが両親にどう育てられたか、何が最高だったかを考えられるとしたら。,"मेरे बच्चों की (ईमानदारी से देखभाल करना), मेरे माता-पिता इसे समझते हैं। यही तरीका है जिससे मुझे पाला गया है। अगर आप अपने माता-पिता के बारे में सोच सकते हैं कि उन्होंने आपको कैसे पाला और क्या सबसे अच्छा था।","मेरे बच्चों का (ईमानदारी से ध्यान रखा) है, मेरे माता-पिता वह जानते हैं। तो इसी तरह उन्होंने मुझे बड़ा किया। अगर तुम सबसे अच्छी चीज़ के बारे में सोचो, तो तुम्हारे माता-पिता ने तुम्हेंं कैसे बड़ा किया और ऐसी चीज़़ें तुम कैसे करोगे।
",formal
それではまずこれから尋ねましょう。今まで行った中で好きな場所はどこですか？,"अब हम यह पूछेंगे। अब तक जिन जगहों पर आप गए हैं, उनमें से आपकी पसंदीदा जगह कौन सी है?","और इसलिए मैं तुमसे यह पूछकर अभी इसे शुरू कर दूँगा। आज तक की तुम्हारी सबसे पसंदीदा जगह कौन सी रही है, जहाँ तुम गए हो?
",formal
あなたがただ、疲れ切っている唯一の理由は、週末と休日などすべてに予定が入っているということです。,आप सिर्फ इसलिए थक गए हैं क्योंकि आपके पास सप्ताहांत और छुट्टियों सहित सभी दिनों के लिए कार्यक्रम बना हुआ है।,"बस तुम, सिर्फ़ एक चीज़ है जो गड़बड़ है, तुम्हारा वीकेंड और तुम्हारी छुट्टियां और इस तरह की सभी चीज़़ें पूरी की पूरी बुक हैं।
",formal
将来、スマートデバイスを導入したときに、子供たちが「ああ、Amazonでブランクを注文してみたい」と言って、「ねえ、そして・・・」と言われてしまうのではないかと不安はありませんか？,"क्या आप इस बात से चिंतित नहीं हैं कि भविष्य में जब स्मार्ट डिवाइस लागू होंगे, तो बच्चे कहेंगे ""आओ अमेज़न से ब्लैंक ऑर्डर करते हैं"" और फिर ""हे, और..."" कहेंगे?","क्या तुम इस बारे में चिंतित हो कि आने वाले वक्त में जब तुम्हारे पास स्मार्ट डिवाइसेज़ होंगे तो तुम्हारे बच्चे यह कहेंगे, ओह। मैं Amazon से एक ब्लेंक ऑर्डर करना चाहता हूँ और फिर वे कहेंगे, और यह वह
",formal
例のところ、洗面所に行くと、オイルや香りなどで身ぎれいにすることができる、誰もが本当に素晴らしい香りがした、とても衛生的で素晴らしかった。,"उस जगह पर, जब आप बाथरूम जाते थे, तो आप तेल और खुशबू से साफ-सुथरा हो सकते थे, हर कोई वहां बहुत अच्छी खुशबू महसूस करता था, यह बहुत स्वच्छ और शानदार था।","जहाँ तुम्हेंं पता है कि तुम वाशरूम में तेल और सुगंध और उन सभी चीज़ों का इस्तेमाल करके ख़ुद को साफ़ कर सकते हो, तो बिल्कुल हर किसी से बेहतरीन ख़ुशबू आ रही थी, यह स्वच्छता थी और यह बढ़िया है।
",formal
ええ。Priceの怪我についてはどう思いますか?,हां। आप प्राइस की चोट के बारे में क्या सोचते हैं?,"हाँ, तुम प्राइस इंजरी के बारे में क्या सोचते हो?
",formal
やってみることと、値段を下げます。Airbnbではあまりクーポンを見かけませんので。行くとお金を返してくれません、みたいな,"आज़माने की कोशिश करें और कीमत कम करें। Airbnb पर आपको ज़्यादा कूपन नहीं मिलेंगे। अगर आप जाते हैं तो वे आपको पैसे वापस नहीं करेंगे, ऐसा लगता है","इन चीज़ों को आज़माओ और कीमत कम करो। क्योंकि Airbnb के लिए मुझे काफी ज़्यादा कूपन दिखाई नहीं देते, जैसे कि अगर मैं जाता हूँ तो वे तुम्हेंं तुम्हारे पैसे नहीं देंगे
",formal
車の後ろに座っていて、道路に集中する必要はありません。 年間の運転時間に対し、生産性がどのように上がるかです。,आप कार के पीछे बैठकर सड़क पर ध्यान केंद्रित करने की आवश्यकता नहीं है। यह बात है कि आपकी वार्षिक ड्राइविंग के समय के मुकाबले उत्पादकता कितनी बढ़ेगी।,"अपनी कार के पीछे बैठकर जब सड़क पर ध्यान देना नहीं पड़ता तब। साल में कितने घंटे तुम ड्राइव करने में ख़र्च करते हो बनाम तुम उस समय का इस्तेमाल ज़्यादा उत्पादक बनने के लिए कैसे कर सकते हो।
",formal
それは興味深いですね。いつも疑問に思っていました。検索にはGoogleを使いますか?それとも別のウェブサイトを使いますか?,यह दिलचस्प है। मैं हमेशा इस बारे में सोचता रहा हूँ। क्या आप खोज के लिए Google का इस्तेमाल करते हैं या किसी और वेबसाइट का?,"यह दिलचस्प बात है, मैं हमेशा सोचता था, क्या तुम अपने सर्च करने के लिए Google का इस्तेमाल करते हो? या किसी दूसरी वेबसाइट का?
",formal
わかりましたか？携帯電話のサインインの仕方はわかりましたか？,क्या आपको समझ में आया? क्या आप समझ गए कि मोबाइल फोन में कैसे साइन इन करना है?,"क्या तुम करवा पाए? क्या तुम इसे अपने फ़ोन में साइन इन करवा पाए?
",formal
昔プレーしていたことがあります。トム・ハンクスの弟がテレビゲームでウッディーの声をしていたんですか?,मैं भी वह खेलता था। क्या आप खेलते थे? टॉम हैंक्स के भाई ने वीडियो गेम में वुडी की आवाज़ निकाली थी?,"मैं भी वह खेलता था। क्या तुम खेलते थे? टॉम हैंक्स के भाई ने वीडियो गेम में वुडी की आवाज़ निकाली थी?
",formal
しました。今、私は親としてひどいことをしています。彼らと遊びましたか？,हां। अब मैं एक अभिभावक के रूप में बुरा व्यवहार कर रहा हूं। क्या आप उनके साथ खेला करते थे?,"हाँ। अब मैं एक अभिभावक के नाते से उन पर कदम रखता हूँ। क्या तुम उनसे खेलते थे?
",formal
将来、スマートデバイスを導入したときに、子供たちが「ああ、Amazonでブランクを注文してみたい」と言って、「ねえ、そして・・・」と言われてしまうのではないかと不安はない？,"भविष्य में जब स्मार्ट डिवाइस आ जाएंगे, तो क्या आप इस बात से नहीं डरते कि बच्चे कहेंगे, ""आह, मैं अमेज़न से ब्लैंक ऑर्डर करना चाहता हूं"" और फिर कहेंगे, ""हे, और...""?","क्या तुम इस बारे में चिंतित हो कि आने वाले वक्त में जब तुम्हारे पास स्मार्ट डिवाइसेज़ होंगे तो तुम्हारे बच्चे यह कहेंगे, ओह। मैं Amazon से एक ब्लेंक ऑर्डर करना चाहता हूँ और फिर वे कहेंगे, और यह वह
",formal
ご家族みんなで会える場所に行けるかどうか見てみようと思います。,मैं देखूंगा कि क्या हम ऐसी जगह पर जा सकते हैं जहां आप अपने पूरे परिवार से मिल सकें।,"मैं तुम्हेंं दूँगा, मैं देख सकता हूँ कि क्या हम ऐसी जगह पर जा सकते हैं जहाँ तुम अपने परिवार के सभी सदस्यों को देख पाओगे।
",formal
そういうわけで、あなたの口が動いてから10分経っても声が聞こえないので、時々インターネットテレビが私には役に立たないんです。台無しになります。どうすればいいのかわかりません。,"इसलिए, जब आप बोलते हैं और 10 मिनट बाद भी आवाज़ नहीं आती, तो कभी-कभी इंटरनेट टीवी मेरे लिए काम नहीं करती। यह बिगड़ जाती है। मुझे नहीं पता कि मुझे क्या करना चाहिए।","इसलिए कभी-कभी इंटरनेट टीवी मेरे काम नहीं आती है, क्योंकि मैं तुम्हारे मुँह से कुछ कहने के दस मिनट बाद तुम्हेंं कुछ कहते हुए नहीं सुन पाता। यह इसे बर्बाद कर देता है। मुझे समझ में नहीं आता कि तुम यह कैसे कर सकते हो।
",formal
それではまずこれから尋ねよう。今まで行った中で好きな場所はどこだ？,"अब मैं आपसे पूछूंगा। अब तक आप जहां-जहां गए हैं, उनमें से आपको कौन सा स्थान सबसे ज्यादा पसंद आया?","और इसलिए मैं तुमसे यह पूछकर अभी इसे शुरू कर दूँगा। आज तक की तुम्हारी सबसे पसंदीदा जगह कौन सी रही है, जहाँ तुम गए हो?
",formal
ところで、あなたの方の窓、開いている？閉めていただける？うん、すごく鬱陶しい。それで聞いている人が聞きやすくなると良いけど。,"वैसे, आपकी तरफ की खिड़की खुली है? क्या आप इसे बंद कर सकते हैं? हां, यह बहुत परेशान करने वाला है। लेकिन इससे सुनने वालों को सुनना आसान हो जाएगा।","वैसे क्या तुम्हारी खिड़की खुली है? क्या तुम इसे बंद कर सकते हो? हाँ, इससे काफी परेशानी होती है। और उम्मीद है कि इससे सुनने वाले लोगों को आसानी होगी।
",formal
あなたにはできません、ファイルに書かれていることだけでは十分ではない、ということです。つまり、家族が先か、仕事が先か,"आप यह नहीं कर सकते, सिर्फ फ़ाइल में लिखी चीज़ों से काफी नहीं है। यानी, परिवार पहले या नौकरी पहले?","तुम नहीं कर सकते, तुम्हेंं पता है, यह ऐसा नहीं है जैसे तुम्हारी फ़ाइलों में जो है वह पर्याप्त है, नहीं ऐसा नहीं है। ठीक है, परिवार पहले या काम पहले
",formal
ユニセフはあなたが携帯電話を使っていたかどうかどうやって分かるのだろう。,यूनिसेफ को कैसे पता चलेगा कि आप मोबाइल फोन का उपयोग कर रहे थे या नहीं?,"मैं सोचता हूँ कि UNICEF को इसका पता भी कैसे चलेगा कि तुम अपने सेल फ़ोन का इस्तेमाल कर रहे थे या नहीं
",formal
もちろん、服がフィットする限りは。それが一番大事です。若い頃、服にもっとお金をかけ、時間とエネルギーを費やしていたと思いますか？,"बेशक, जब तक कपड़े आपको फिट आते हैं। यही सबसे ज़्यादा महत्वपूर्ण है। क्या आपको लगता है कि जवानी में आप कपड़ों पर ज़्यादा पैसा खर्च करते थे और उन पर ज़्यादा समय और ऊर्जा लगाते थे?","तुम्हेंं पता है, जब तक यह फिट बैठता है। यही सबसे बड़ी बात है। क्या तुम्हेंं लगता है जब तुम छोटे थे तब तुम कपड़ों पर ज़्यादा पैसे ख़र्च करते थे, और तुम अपने पहनावे पर ज़्यादा समय और ऊर्जा देते थे?
",formal
ホテルに泊まったのかどうか知らないが、気に入ったスポットやそこでの良い思い出はある？,"मुझे नहीं पता कि आप वहां किसी होटल में ठहरे थे या नहीं, लेकिन क्या आपको वहां कोई खास जगह पसंद आई या कोई अच्छी यादें हैं?","क्या तुम्हारी कोई पसंदीदा जगह है या ऐसी कुछ जगहों के बारे में कोई पसंदीदा याद है, तुम्हेंं पता है, अगर तुम अपने होटल में रुके थे या जो भी बात हो?
",formal
さて、消費者として、あなたは誰がそれを作っているのか、誰がそれでお金を稼いでいるのか、誰の雇用に役立つのかは気にしません、あなたはただ最安値でそれを手に入れたいだけです。,"देखिए, एक उपभोक्ता के रूप में, आप इस बारे में नहीं सोचते हैं कि इसे किसने बनाया है, किसे इससे पैसा मिल रहा है, किसकी नौकरी इससे बनी हुई है। आप बस इसे सबसे सस्ते दाम पर पाना चाहते हैं।","ठीक है, इसलिए एक उपभोक्ता होने के नाते, तुम असल में इस बात की परवाह नहीं करते हो कि इसे कौन बनाता है, यह किसके लिए पैसा बनाता है, यह किसे रोजगार दिलाने में मदद करता है, तुम बस अपने लिए सबसे अच्छी कीमत प्राप्त करना चाहते हो।
",formal
そのクラスのために髪を伸ばしたら、単位が余計に取れるのでしょうか？笑 私は大学で神話学と幻想の授業を受けていました。なかなか良かったです。,क्या आप उस कक्षा के लिए अपने बाल बढ़ाने पर अतिरिक्त क्रेडिट प्राप्त कर सकते हैं? हँसी मैंने विश्वविद्यालय में मिथक और फंतासी का एक पाठ्यक्रम लिया था। यह काफी अच्छा था।,"मैं सोचता हूँ कि अगर तुम उस क्लास के लिए अपने बाल लंबे करना शुरू कर देते हो, तो क्या तुम्हेंं अतिरिक्त क्रेडिट मिलेगा? लोल कॉलेज में मेरी माइथोलॉजी और फ़ैंटसी की क्लास थी। यह काफी अच्छी थी।
",formal
小さい頃レゴで遊んだ？,क्या आप छोटे होने पर लेगो से खेलते थे?,"क्या तुम बचपन में Lego से खेला करते थे?
",formal
売るのと同時に、本当に低コストで製造しなければならないといったことです。,"जब आप बेचते हैं, तो आपको वास्तव में कम लागत पर निर्माण करना पड़ता है।","जैसे तुम इसे बेच रहे हो, यह ऐसा लगता है जैसे तुम्हेंं असल में इसे कम लागत पर बनाना होगा।
",formal
昔プレーしていたことがある。トム・ハンクスの弟がテレビゲームでウッディーの声をしていたの?,मैं भी वह खेलता था। क्या आप खेलते थे? टॉम हैंक्स के भाई ने वीडियो गेम में वुडी की आवाज़ निकाली थी?,"मैं भी वह खेलता था। क्या तुम खेलते थे? टॉम हैंक्स के भाई ने वीडियो गेम में वुडी की आवाज़ निकाली थी?
",formal
ジムで音楽を聴きますか？自分の音楽を持ってきますか？それとも、ジムですでに流れているのを聴きますか？,क्या आप जिम में संगीत सुनते हैं? क्या आप अपना संगीत लेकर आते हैं या जिम में बज रहे संगीत को सुनते हैं?,"क्या तुम जिम में म्यूज़िक सुनते हो? क्या तुम अपना खुद का म्यूज़िक लाते हो या जिम में जो पहले से बज रहा होता है उसे ही सुनते हो?
",formal
ああ。Priceの怪我についてはどう思う?,आप प्राइस की चोट के बारे में क्या सोचते हैं?,"हाँ, तुम प्राइस इंजरी के बारे में क्या सोचते हो?
",formal
そのクラスのために髪を伸ばしたら、単位が余計に取れるのだろう？笑 私は大学で神話学と幻想の授業を受けていた。なかなか良かったよ。,क्या आप उस क्लास के लिए अपने बालों को लंबा करने पर अतिरिक्त क्रेडिट प्राप्त कर सकते हैं? हँसी मैं विश्वविद्यालय में मिथक और फंतासी का अध्ययन कर रहा था। यह काफी अच्छा था।,"मैं सोचता हूँ कि अगर तुम उस क्लास के लिए अपने बाल लंबे करना शुरू कर देते हो, तो क्या तुम्हेंं अतिरिक्त क्रेडिट मिलेगा? लोल कॉलेज में मेरी माइथोलॉजी और फ़ैंटसी की क्लास थी। यह काफी अच्छी थी।
",formal
あなたがただ、疲れ切っている唯一の理由は、週末と休日などすべてに予定が入っているということだ。,"एकमात्र कारण जिससे आप थक गए हैं, वह यह है कि आपके पास सप्ताहांत और छुट्टियों सहित हर चीज़ के लिए कार्यक्रम बना हुआ है।","बस तुम, सिर्फ़ एक चीज़ है जो गड़बड़ है, तुम्हारा वीकेंड और तुम्हारी छुट्टियां और इस तरह की सभी चीज़़ें पूरी की पूरी बुक हैं।
",formal
さて、消費者として、あなたは誰がそれを作っているのか、誰がそれでお金を稼いでいるのか、誰の雇用に役立つのかは気にしないよね、あなたはただ最安値でそれを手に入れたいだけだよね。,"तो, एक उपभोक्ता के रूप में, आप इस बारे में नहीं सोचते कि इसे किसने बनाया है, इससे किसे पैसा मिल रहा है, किसकी नौकरी इससे बनी हुई है, आप बस इसे सबसे सस्ते दाम पर खरीदना चाहते हैं।","ठीक है, इसलिए एक उपभोक्ता होने के नाते, तुम असल में इस बात की परवाह नहीं करते हो कि इसे कौन बनाता है, यह किसके लिए पैसा बनाता है, यह किसे रोजगार दिलाने में मदद करता है, तुम बस अपने लिए सबसे अच्छी कीमत प्राप्त करना चाहते हो।
",formal
それは興味深い。いつも疑問に思ってた。検索にはGoogleを使う?それとも別のウェブサイトを使う?,यह दिलचस्प है। मुझे हमेशा यह जानने की जिज्ञासा रहती थी। क्या आप खोज के लिए Google का उपयोग करते हैं? या फिर किसी अन्य वेबसाइट का?,"यह दिलचस्प बात है, मैं हमेशा सोचता था, क्या तुम अपने सर्च करने के लिए Google का इस्तेमाल करते हो? या किसी दूसरी वेबसाइट का?
",formal
あなたにはできない、ファイルに書かれていることだけでは十分ではない、ということだ。つまり、家族が先か、仕事が先か,"तुम नहीं कर सकते, तुम्हारी फ़ाइल में जो लिखा है वह काफ़ी नहीं है। मतलब, परिवार पहले या नौकरी पहले?","आप नहीं कर सकते, आपको पता है, यह ऐसा नहीं है जैसे आपकी फ़ाइलों में जो है वह पर्याप्त है, नहीं ऐसा नहीं है। ठीक है, परिवार पहले या काम पहले
",informal
例のところ、洗面所に行くと、オイルや香りなどで身ぎれいにすることができます、誰もが本当に素晴らしい香りがしました、とても衛生的で素晴らしかったです。,"जैसे कि जब तुम बाथरूम जाते हो, तुम तेल और खुशबू से साफ़ हो सकते हो, हर कोई बहुत अच्छी खुशबू से महकता था, यह बहुत साफ़-सुथरा और अच्छा था।","जहाँ आपको पता है कि आप वाशरूम में तेल और सुगंध और उन सभी चीज़ों का इस्तेमाल करके ख़ुद को साफ़ कर सकते हैं, तो बिल्कुल हर किसी से बेहतरीन ख़ुशबू आ रही थी, यह स्वच्छता थी और यह बढ़िया है।
",informal
同感だ、じゃあフィクションは好き？,"मैं सहमत हूँ, तो क्या तुम फ़िक्शन पसंद करते हो?","मैं सहमत हूँ, तो क्या आप फ़िक्शन पसंद करते हैं?
",informal
ええ。前はよくプレーしましたが、今はやめました。あなたもプレーしますか?,हाँ। पहले मैं बहुत खेलता था लेकिन अब नहीं। क्या तुम भी खेलते हो?,"हाँ। पहले मैं बहुत खेलता था लेकिन अब नहीं। क्या आप भी खेलते हैं?
",informal
したよ。今、私は親としてひどいことをしている。彼らと遊んだ？,किया। अब मैं एक बुरे माता-पिता बन गया हूं। क्या तुम लोगों ने खेला?,"हाँ। अब मैं एक अभिभावक के नाते से उन पर कदम रखता हूँ। क्या आप उनसे खेलते थे?
",informal
私の子供たちを（誠実に世話すること）、私の両親はそれがわかっている。それが私の育てられ方だ。もしあなたが両親にどう育てられたか、何が最高だったかを考えられるとしたら。,"मेरे बच्चों को (ईमानदारी से देखभाल करना), मेरे माता-पिता को पता है। यही तरीका है जिससे मुझे पाला गया। अगर तुम अपने माता-पिता के बारे में सोच सको कि उन्होंने तुम्हें कैसे पाला और क्या सबसे अच्छा था।","मेरे बच्चों का (ईमानदारी से ध्यान रखा) है, मेरे माता-पिता वह जानते हैं। तो इसी तरह उन्होंने मुझे बड़ा किया। अगर आप सबसे अच्छी चीज़ के बारे में सोचें, तो आपके माता-पिता ने आपको कैसे बड़ा किया और ऐसी चीज़़ें आप कैसे करेंगे।
",informal
ええ。そして特にあなたも嘘をついているなら、わざと嘘を見破られるようにしています。それから自分自身を繕います。あなたは賢くは見えません。,"हाँ। और ख़ासकर अगर तुम झूठ भी बोल रहे हो, तो तुम जानबूझकर अपने ही झूठ में फँस जाते हो। फिर तुम खुद को ठीक करने की कोशिश करते हो। तुम बुद्धिमान नहीं लगते।","हाँ। और ख़ासकर अगर आप झूठ भी बोल रहे हैं, और फिर आप जानबूझकर अपने ही झूठ में फँस जा रहे हैं। तब आप भी ख़ुद को बेवक़ूफ़ साबित करते हैं।
",informal
うん。前はよくプレーしたけど、今はやめた。あなたもプレーするの?,"हाँ। पहले मैं काफी खेलता था, लेकिन अब छोड़ दिया है। क्या तुम भी खेलते हो?","हाँ। पहले मैं बहुत खेलता था लेकिन अब नहीं। क्या आप भी खेलते हैं?
",informal
わかった？携帯電話のサインインの仕方はわかった？,समझ गया? तुम्हें मोबाइल पर साइन इन करना समझ आया?,"क्या आप करवा पाए? क्या आप इसे अपने फ़ोन में साइन इन करवा पाए?
",informal
ユニセフはあなたが携帯電話を使っていたかどうかどうやって分かるのでしょう。,यूनिसेफ कैसे पता करेगा कि तुम मोबाइल फ़ोन इस्तेमाल कर रहे थे या नहीं।,"मैं सोचता हूँ कि UNICEF को इसका पता भी कैसे चलेगा कि आप अपने सेल फ़ोन का इस्तेमाल कर रहे थे या नहीं
",informal
車の後ろに座っていて、道路に集中する必要はない。 年間の運転時間に対し、生産性がどのように上がるかだ。,तुम्हेंं गाड़ी की पिछली सीट पर बैठकर सड़क पर ध्यान देने की ज़रूरत नहीं है। बात यह है कि तुम्हारे वार्षिक ड्राइविंग समय के दौरान तुम्हारी उत्पादकता कैसे बढ़ेगी।,"अपनी कार के पीछे बैठकर जब सड़क पर ध्यान देना नहीं पड़ता तब। साल में कितने घंटे आप ड्राइव करने में ख़र्च करते हैं बनाम आप उस समय का इस्तेमाल ज़्यादा उत्पादक बनने के लिए कैसे कर सकते हैं।
",informal
座って、Twitterフィードの全員が実際の取引を見れることを確認します,"बैठ जाओ, और यह सुनिश्चित करो कि तुम्हारे ट्विटर फ़ीड पर सभी लोग वास्तविक लेनदेन देख सकते हैं।","बैठ जाइए और सुनिश्चित करें कि आपके Twitter फ़ीड पर हर कोई असली मुद्दे को देख रहा है
",informal
小さい頃レゴで遊びましたか？,क्या तुम बचपन में लेगो से खेलते थे?,"क्या आप बचपन में Lego से खेला करते थे?
",informal
もちろん、服がフィットする限りは。それが一番大事だよ。若い頃、服にもっとお金をかけ、時間とエネルギーを費やしていたと思う？,"हाँ, जब तक कपड़े फिट हों। यही सबसे ज़्यादा महत्वपूर्ण है। क्या तुम्हें लगता है कि जवानी में तुम कपड़ों पर ज़्यादा पैसा खर्च करते थे और उनपर ज़्यादा समय और ऊर्जा लगाते थे?","आपको पता है, जब तक यह फिट बैठता है। यही सबसे बड़ी बात है। क्या आपको लगता है जब आप छोटे थे तब आप कपड़ों पर ज़्यादा पैसे ख़र्च करते थे, और आप अपने पहनावे पर ज़्यादा समय और ऊर्जा देते थे?
",informal
私の子供たちを（誠実に世話すること）、私の両親はそれがわかっています。それが私の育てられ方です。もしあなたが両親にどう育てられたか、何が最高だったかを考えられるとしたら。,"मेरे बच्चों की (ईमानदारी से देखभाल करना), मेरे माता-पिता को पता है कि यही है। यही तरीका है जिससे मुझे पाला गया है। अगर तुम अपने माता-पिता के बारे में सोच सको कि उन्होंने तुम्हें कैसे पाला और क्या सबसे अच्छा था।","मेरे बच्चों का (ईमानदारी से ध्यान रखा) है, मेरे माता-पिता वह जानते हैं। तो इसी तरह उन्होंने मुझे बड़ा किया। अगर आप सबसे अच्छी चीज़ के बारे में सोचें, तो आपके माता-पिता ने आपको कैसे बड़ा किया और ऐसी चीज़़ें आप कैसे करेंगे।
",informal
それではまずこれから尋ねましょう。今まで行った中で好きな場所はどこですか？,"चलो फिर पूछते हैं। अब तक जहां-जहां तुम गए हो, उनमें से तुम्हारी पसंदीदा जगह कौन सी है?","और इसलिए मैं आपसे यह पूछकर अभी इसे शुरू कर दूँगा। आज तक की आपकी सबसे पसंदीदा जगह कौन सी रही है, जहाँ आप गए हैं?
",informal
あなたがただ、疲れ切っている唯一の理由は、週末と休日などすべてに予定が入っているということです。,तुम्हारा इतना थकान महसूस करने का एकमात्र कारण यह है कि तुम्हारा सारा वीकेंड और छुट्टियाँ भी कार्यक्रमों से भरी हुई हैं।,"बस आप, सिर्फ़ एक चीज़ है जो गड़बड़ है, आपका वीकेंड और आपकी छुट्टियां और इस तरह की सभी चीज़़ें पूरी की पूरी बुक हैं।
",informal
将来、スマートデバイスを導入したときに、子供たちが「ああ、Amazonでブランクを注文してみたい」と言って、「ねえ、そして・・・」と言われてしまうのではないかと不安はありませんか？,"क्या तुम्हें यह चिंता नहीं है कि भविष्य में जब स्मार्ट डिवाइस लागू किए जाएंगे, तो बच्चे कहेंगे ""अरे, मैं अमेज़न से ब्लैंक ऑर्डर करना चाहता हूं"" और फिर कहेंगे ""अरे, और...""?","क्या आप इस बारे में चिंतित हैं कि आने वाले वक्त में जब आपके पास स्मार्ट डिवाइसेज़ होंगे तो आपके बच्चे यह कहेंगे, ओह। मैं Amazon से एक ब्लेंक ऑर्डर करना चाहता हूँ और फिर वे कहेंगे, और यह वह
",informal
